uid,domainID,siteID,namedLocation,collectDate,parentSampleID,parentSampleCode,isotopePOMRep2SampleCond,isotopePOMRep2SampleID,isotopePOMRep2SampleCode,isotopePOMSampleCond,isotopePOMSampleID,isotopePOMSampleCode,processedDateFilters,sampleVolumeFilteredPOMRep1,sampleVolumeFilteredPOMRep2,fieldDataQF,publicationDate,release
2896a7d8-706a-4ee1-8ece-7f1556a2364b,D09,PRLA,PRLA.AOS.buoy.c0,2018-09-04T15:50Z,PRLA.C0.20180904,,Sample condition ok,PRLA.C0.20180904.POM.2,A00000049190,Sample condition ok,PRLA.C0.20180904.POM.1,A00000049191,2018-09-04T20:18Z,80,80,,20211222T021142Z,RELEASE-2022
cc042727-6b46-4d91-a292-e73021ecf972,D09,PRLA,PRLA.AOS.buoy.c0,2018-10-16T16:03Z,PRLA.C0.20181016,,Sample condition ok,PRLA.C0.20181016.POM.2,A00000049855,Sample condition ok,PRLA.C0.20181016.POM.1,A00000049854,2018-10-16T18:30Z,70,70,,20211222T024753Z,RELEASE-2022
5b06e84e-e5f6-4fc8-b18b-e8a11fc1daa5,D09,PRLA,PRLA.AOS.buoy.c0,2018-10-30T16:07Z,PRLA.C0.20181030,,Sample condition ok,PRLA.C0.20181030.POM.2,A00000049734,Sample condition ok,PRLA.C0.20181030.POM.1,A00000049717,2018-10-30T18:00Z,70,70,,20211222T024753Z,RELEASE-2022
367ef90f-ee07-4db8-8ab6-be6c62aa62ef,D09,PRLA,PRLA.AOS.buoy.c0,2018-12-04T16:42Z,PRLA.C0.20181204,,Sample condition ok,PRLA.C0.20181204.POM.2,A00000049896,Sample condition ok,PRLA.C0.20181204.POM.1,A00000049895,,52,50,,20211221T202653Z,RELEASE-2022
8ef91a3e-a39f-4aed-b7d1-081a2c0684d8,D09,PRLA,PRLA.AOS.buoy.c0,2019-01-10T17:10Z,PRLA.C0.20190110,,Sample condition ok,PRLA.C0.20190110.POM.2,A00000049913,Sample condition ok,PRLA.C0.20190110.POM.1,A00000049912,2019-01-10T18:45Z,60,62,,20211221T221500Z,RELEASE-2022
8728d915-ac27-46e3-bf60-7653ad482c81,D09,PRLA,PRLA.AOS.buoy.c0,2019-02-11T17:55Z,PRLA.C0.20190211,,Sample condition ok,PRLA.C0.20190211.POM.2,A00000049928,Sample condition ok,PRLA.C0.20190211.POM.1,A00000049927,,70,70,,20211222T025456Z,RELEASE-2022
f2315567-4de2-4f11-a698-c954e47db271,D09,PRLA,PRLA.AOS.buoy.c0,2019-03-26T16:10Z,PRLA.C0.20190326,,Sample condition ok,PRLA.C0.20190326.POM.2,A00000049949,Sample condition ok,PRLA.C0.20190326.POM.1,A00000049948,2019-03-26T18:30Z,60,60,,20211222T021245Z,RELEASE-2022
d8434ad2-8260-43e3-8265-970adc14879e,D09,PRLA,PRLA.AOS.buoy.c1,2019-04-23T16:00Z,PRLA.C1.20190423,,Sample condition ok,PRLA.C1.20190423.POM.2,A00000049966,Sample condition ok,PRLA.C1.20190423.POM.1,A00000049965,2019-04-23T18:32Z,60,60,,20211221T234249Z,RELEASE-2022
07501fad-afe8-4e7a-bedc-8a978f8b5f17,D09,PRLA,PRLA.AOS.buoy.c0,2019-05-07T16:10Z,PRLA.C0.20190507,,Sample condition ok,PRLA.C0.20190507.POM.2,A00000084936,Sample condition ok,PRLA.C0.20190507.POM.1,A00000084935,2019-05-07T18:20Z,46,46,,20211221T232908Z,RELEASE-2022
0a698999-5c8e-4d40-b532-15696a25f376,D09,PRLA,PRLA.AOS.buoy.c0,2019-06-04T15:25Z,PRLA.C0.20190604,,Sample condition ok,PRLA.C0.20190604.POM.2,A00000086777,Sample condition ok,PRLA.C0.20190604.POM.1,A00000086775,,70,70,,20211222T003628Z,RELEASE-2022
9e99948b-3073-4706-b27d-718082c57063,D09,PRLA,PRLA.AOS.buoy.c0,2019-07-01T14:53Z,PRLA.C0.20190701,,Sample condition ok,PRLA.C0.20190701.POM.2,A00000087293,Sample condition ok,PRLA.C0.20190701.POM.1,A00000087292,2019-07-01T16:58Z,400,400,,20211222T024921Z,RELEASE-2022
d80de0f1-ed00-4794-a33e-bbb6cd631227,D09,PRLA,PRLA.AOS.buoy.c0,2019-08-06T15:55Z,PRLA.C0.20190806,,Sample condition ok,PRLA.C0.20190806.POM.2,A00000087845,Sample condition ok,PRLA.C0.20190806.POM.1,A00000087844,2019-08-06T19:45Z,150,150,,20211222T024557Z,RELEASE-2022
77d1e7b1-2adc-4c42-9a8f-dc9ce18ef244,D09,PRLA,PRLA.AOS.buoy.c0,2019-09-04T16:00Z,PRLA.C0.20190904,,Sample condition ok,PRLA.C0.20190904.POM.2,A00000087858,Sample condition ok,PRLA.C0.20190904.POM.1,A00000087857,2019-09-04T18:36Z,300,300,,20211221T210100Z,RELEASE-2022
dd337ba5-9a97-4cbd-bc32-6b3f1c52e77c,D09,PRLA,PRLA.AOS.buoy.c0,2019-10-16T17:05Z,PRLA.C0.20191016,,Sample condition ok,PRLA.C0.20191016.POM.2,A00000137677,Sample condition ok,PRLA.C0.20191016.POM.1,A00000137678,,200,200,,20211221T220548Z,RELEASE-2022
94e3ef56-5b50-4fef-99a9-7e8fcbe06d49,D09,PRLA,PRLA.AOS.buoy.c0,2019-12-04T17:40Z,PRLA.C0.20191204,,Sample condition ok,PRLA.C0.20191204.POM.2,A00000138152,Sample condition ok,PRLA.C0.20191204.POM.1,A00000138151,2019-12-04T19:36Z,500,500,,20211222T004816Z,RELEASE-2022
47e22a3a-ad02-42dc-8346-324252e4c529,D09,PRLA,PRLA.AOS.buoy.c0,2020-01-09T15:12Z,PRLA.C0.20200109,,Sample condition ok,PRLA.C0.20200109.POM.2,A00000137884,Sample condition ok,PRLA.C0.20200109.POM.1,A00000137902,2020-01-10T18:23Z,500,500,,20211222T040700Z,PROVISIONAL
5cec2dfb-b22c-4f44-acf8-f669d05510bf,D09,PRLA,PRLA.AOS.buoy.c0,2020-02-11T15:50Z,PRLA.C0.20200211,,Sample condition ok,PRLA.C0.20200211.POM.2,A00000050062,Sample condition ok,PRLA.C0.20200211.POM.1,A00000050061,2020-02-11T17:13Z,400,400,,20211221T222158Z,PROVISIONAL
54e4c374-6216-48b6-a0f7-87713b646658,D09,PRLA,PRLA.AOS.buoy.c0,2020-03-10T16:15Z,PRLA.C0.20200310,,Sample condition ok,PRLA.C0.20200310.POM.2,A00000050090,Sample condition ok,PRLA.C0.20200310.POM.1,A00000050089,2020-03-10T18:26Z,300,300,,20211221T221328Z,PROVISIONAL
b854e250-2e59-465d-a4ab-026c200b1124,D09,PRLA,PRLA.AOS.buoy.c0,2020-06-09T15:35Z,PRLA.C0.20200609,,Sample condition ok,PRLA.C0.20200609.POM.2,A00000050116,Sample condition ok,PRLA.C0.20200609.POM.1,A00000050115,2020-06-09T17:57Z,500,500,,20211221T222723Z,PROVISIONAL
f1c209c7-ac26-42d7-a989-d4ecf564d9c3,D09,PRLA,PRLA.AOS.buoy.c0,2020-06-30T15:22Z,PRLA.C0.20200630,,Sample condition ok,PRLA.C0.20200630.POM.2,A00000088067,Sample condition ok,PRLA.C0.20200630.POM.1,A00000088066,"",150,150,,20211221T222723Z,PROVISIONAL
1c4b28d4-52b0-4f09-b2f9-9598148744ec,D09,PRLA,PRLA.AOS.buoy.c0,2020-08-04T15:07Z,PRLA.C0.20200804,,Sample condition ok,PRLA.C0.20200804.POM.2,A00000237952,Sample condition ok,PRLA.C0.20200804.POM.1,A00000237951,2020-08-04T17:29Z,50,50,,20211221T234810Z,PROVISIONAL
6e9a9ab7-367c-4bbd-9089-2c923edbb0dc,D09,PRLA,PRLA.AOS.buoy.c0,2020-09-02T13:27Z,PRLA.C0.20200902,,Sample condition ok,PRLA.C0.20200902.POM.2,A00000237995,Sample condition ok,PRLA.C0.20200902.POM.1,A00000237994,2020-09-02T15:22Z,50,50,,20211222T001401Z,PROVISIONAL
5db67492-bd3e-4f59-bf6a-dadb1a36545f,D09,PRLA,PRLA.AOS.buoy.c0,2020-09-02T13:27Z,PRLA.C0.20200902,,"","","","","","","",,,,20211222T001401Z,PROVISIONAL
06df84cb-4b96-4670-ab32-41967f820b45,D09,PRLA,PRLA.AOS.buoy.c0,2020-09-02T13:27Z,PRLA.C0.20200902,,"","","","","","","",,,,20211222T001401Z,PROVISIONAL
6210de9b-5e46-43ba-a4c4-4b52397a2bec,D09,PRLA,PRLA.AOS.buoy.c0,2021-01-07T16:08Z,PRLA.C0.20210107,,Sample condition ok,PRLA.C0.20210107.POM.2,A00000239404,Sample condition ok,PRLA.C0.20210107.POM.1,A00000239403,2021-01-07T17:53Z,50,50,,20211222T030248Z,PROVISIONAL
7af0b72f-8e0d-4d55-b54f-2a80606d4301,D09,PRLA,PRLA.AOS.buoy.c0,2021-01-07T16:08Z,PRLA.C0.20210107,,"","","","","","","",,,,20211222T030248Z,PROVISIONAL
288d2898-b26b-4196-899a-ca7ed428b6db,D09,PRLA,PRLA.AOS.buoy.c0,2021-01-07T16:08Z,PRLA.C0.20210107,,"","","","","","","",,,,20211222T030248Z,PROVISIONAL
089733c7-35be-47de-9c21-62c8137d5c0d,D09,PRLA,PRLA.AOS.buoy.c0,2021-02-02T17:15Z,PRLA.C0.20210202,,Sample condition ok,PRLA.C0.20210202.POM.2,A00000239458,Sample condition ok,PRLA.C0.20210202.POM.1,A00000239457,2021-02-02T18:40Z,50,50,,20211221T212912Z,PROVISIONAL
72f393df-53a3-4aee-9a7e-01612175f0be,D09,PRLA,PRLA.AOS.buoy.c0,2021-03-02T18:05Z,PRLA.C0.20210302,,Sample condition ok,PRLA.C0.20210302.POM.2,A00000239480,Sample condition ok,PRLA.C0.20210302.POM.1,A00000239479,2021-03-02T19:32Z,100,100,,20211221T203043Z,PROVISIONAL
cfb53916-4db5-49df-a233-1e22d4d02ed6,D09,PRLA,PRLA.AOS.buoy.c0,2021-04-07T15:45Z,PRLA.C0.20210407,,Sample condition ok,PRLA.C0.20210407.POM.2,A00000240940,Sample condition ok,PRLA.C0.20210407.POM.1,A00000240939,2021-04-07T19:06Z,100,100,,20211222T015129Z,PROVISIONAL
2c50a96d-eea5-4704-aabd-dd8d39c59b05,D09,PRLA,PRLA.AOS.buoy.c0,2021-05-04T15:22Z,PRLA.C0.20210504,,Sample condition ok,PRLA.C0.20210504.POM.2,A00000242475,Sample condition ok,PRLA.C0.20210504.POM.1,A00000242474,2021-05-04T18:47Z,100,100,,20211221T210007Z,PROVISIONAL
72c9668f-c7b0-4887-82d4-5b98d5df2282,D09,PRLA,PRLA.AOS.buoy.c1,2021-06-01T15:30Z,PRLA.C1.20210601,,Sample condition ok,PRLA.C1.20210601.POM.2,A00000242499,Sample condition ok,PRLA.C1.20210601.POM.1,A00000242498,2021-06-01T17:49Z,60,60,,20211221T233309Z,PROVISIONAL
90e3dbe8-bac0-4e6d-88a3-d27b990a78a2,D09,PRLA,PRLA.AOS.buoy.c0,2021-06-14T16:17Z,PRLA.C0.20210614,,Sample condition ok,PRLA.C0.20210614.POM.2,A00000242522,Sample condition ok,PRLA.C0.20210614.POM.1,A00000242521,2021-06-14T18:41Z,50,50,,20211221T233309Z,PROVISIONAL
151f21da-cee1-4089-831d-9e66b939ff5e,D09,PRLA,PRLA.AOS.buoy.c0,2021-08-03T15:38Z,PRLA.C0.20210803,,Sample condition ok,PRLA.C0.20210803.POM.2,A00000240299,Sample condition ok,PRLA.C0.20210803.POM.1,A00000240298,2021-08-03T17:25Z,30,30,,20220125T180339Z,PROVISIONAL
363882f6-73e6-408b-9a8b-0a57d097e857,D09,PRLA,PRLA.AOS.buoy.c0,2021-09-07T14:59Z,PRLA.C0.20210907,,Sample condition ok,PRLA.C0.20210907.POM.2,A00000240544,Sample condition ok,PRLA.C0.20210907.POM.1,A00000240543,,50,50,,20211222T002726Z,PROVISIONAL
f6d59aa5-1c41-4434-bfd7-8bcdfe2c6eeb,D09,PRLA,PRLA.AOS.buoy.c0,2021-10-12T13:33Z,PRLA.C0.20211012,,Sample condition ok,PRLA.C0.20211012.POM.2,A00000241696,Sample condition ok,PRLA.C0.20211012.POM.1,A00000241695,,50,50,,20220112T212356Z,PROVISIONAL
fa851e89-b1aa-4fb1-9bdd-be6147af9863,D09,PRLA,PRLA.AOS.buoy.c0,2021-11-02T15:04Z,PRLA.C0.20211102,,Sample condition ok,PRLA.C0.20211102.POM.2,A00000241808,Sample condition ok,PRLA.C0.20211102.POM.1,A00000241806,,50,50,,20220125T175742Z,PROVISIONAL
ba4e731c-085f-4f86-88e8-69222fef8e50,D18,TOOK,TOOK.AOS.buoy.c1,2016-07-27T18:20Z,TOOK.C1.20160727,,,TOOK.C1.20160727.POM.2,,,TOOK.C1.20160727.POM.1,,2016-07-27T14:58Z,600,600,,20211222T011811Z,RELEASE-2022
eeafe08c-f5cf-4a03-914a-62709fcd6b97,D18,TOOK,TOOK.AOS.buoy.c2,2016-07-27T19:15Z,TOOK.C2.20160727,,,TOOK.C2.20160727.POM.2,,,TOOK.C2.20160727.POM.1,,2016-07-27T16:20Z,600,600,,20211222T011811Z,RELEASE-2022
ecaa8b1e-2a79-4b2b-bcc3-8fea57652a8d,D18,TOOK,TOOK.AOS.littoral2,2016-07-27T20:28Z,TOOK.OT.20160727,,,TOOK.OT.20160727.POM.2,,,TOOK.OT.20160727.POM.1,,2016-07-27T16:56Z,750,750,,20211222T011811Z,RELEASE-2022
c3517284-d4fd-4b37-aa3e-9a13c9aacd81,D18,TOOK,TOOK.AOS.littoral1,2016-07-27T23:16Z,TOOK.IN.20160727,,,TOOK.IN.20160727.POM.2,,,TOOK.IN.20160727.POM.1,,2016-07-27T17:42Z,800,800,,20211222T011811Z,RELEASE-2022
b01bf46f-a29c-462f-8bd4-82c4ff2d3da1,D18,TOOK,TOOK.AOS.littoral2,2016-09-10T17:52Z,TOOK.OT.20160910,,,TOOK.OT.20160910.POM.2,,,TOOK.OT.20160910.POM.1,,2016-09-10T11:15Z,600,600,,20211221T214900Z,RELEASE-2022
75f31565-a236-44e0-85aa-faba0414cf00,D18,TOOK,TOOK.AOS.littoral1,2016-09-10T19:18Z,TOOK.IN.20160910,,,TOOK.IN.20160910.POM.2,,,TOOK.IN.20160910.POM.1,,2016-09-10T11:50Z,600,600,,20211221T214900Z,RELEASE-2022
08a3e850-725e-4a9b-b11f-6bd4247c5f9c,D18,TOOK,TOOK.AOS.buoy.c0,2016-09-10T23:59Z,TOOK.C0.20160910,,,TOOK.C0.20160910.POM.2,,,TOOK.C0.20160910.POM.1,,2016-09-10T17:04Z,550,550,,20211221T214900Z,RELEASE-2022
2f391c30-9822-424b-8e8a-784aa887f4a5,D18,TOOK,TOOK.AOS.buoy.c0,2016-11-07T22:30Z,TOOK.C0.20161107,,,TOOK.C0.20161107.POM.2,,,TOOK.C0.20161107.POM.1,,2016-11-07T15:00Z,600,600,,20211221T225443Z,RELEASE-2022
97c4ab83-c8d0-438d-97b4-b9a5c9ab5223,D18,TOOK,TOOK.AOS.buoy.c0,2016-12-06T20:15Z,TOOK.C0.20161206,,,TOOK.C0.20161206.POM.2,,,TOOK.C0.20161206.POM.1,,2016-12-06T12:15Z,600,600,,20211222T035211Z,RELEASE-2022
fc9da254-ead2-4a29-a1d7-07dd9e2d8536,D18,TOOK,TOOK.AOS.buoy.c0,2017-01-10T19:37Z,TOOK.C0.20170110,,,TOOK.C0.20170110.POM.2,,,TOOK.C0.20170110.POM.1,,2017-01-10T12:00Z,500,500,,20211222T040619Z,RELEASE-2022
1e136328-8c07-4016-bfa6-c9c44318d6bb,D18,TOOK,TOOK.AOS.buoy.c0,2017-02-07T12:00Z,TOOK.C0.20170207,,Sample condition ok,TOOK.C0.20170207.POM.2,,Sample condition ok,TOOK.C0.20170207.POM.1,,2017-02-07T12:00Z,600,600,,20211221T225026Z,RELEASE-2022
54429202-783d-4918-8963-dda04727f034,D18,TOOK,TOOK.AOS.buoy.c0,2017-03-07T20:00Z,TOOK.C0.20170307,,,TOOK.C0.20170307.POM.2,,,TOOK.C0.20170307.POM.1,,2017-03-07T12:00Z,600,600,,20211221T195719Z,RELEASE-2022
da685079-9dd3-4e4d-b467-62118e556b40,D18,TOOK,TOOK.AOS.buoy.c0,2017-04-03T10:40Z,TOOK.C0.20170403,,Sample condition ok,TOOK.C0.20170403.POM.2,,Sample condition ok,TOOK.C0.20170403.POM.1,,2017-04-03T10:40Z,600,600,,20211222T032711Z,RELEASE-2022
655836bb-63d0-4881-bd85-7f299c4c9742,D18,TOOK,TOOK.AOS.buoy.c0,2017-04-29T16:10Z,TOOK.C0.20170429,,Sample condition ok,TOOK.C0.20170429.POM.2,,Sample condition ok,TOOK.C0.20170429.POM.1,,2017-04-29T16:50Z,500,500,,20211222T032711Z,RELEASE-2022
f46769e8-e739-4d67-a78a-948633172aa7,D18,TOOK,TOOK.AOS.littoral1,2017-06-06T22:48Z,TOOK.IN.20170606,,Sample condition ok,TOOK.IN.20170606.POM.2,,Sample condition ok,TOOK.IN.20170606.POM.1,,2017-06-07T00:05Z,600,600,,20211221T214025Z,RELEASE-2022
4b5b0642-3f11-495a-951e-5b018303c30e,D18,TOOK,TOOK.AOS.buoy.c1,2017-06-27T18:22Z,TOOK.C1.20170627,,Sample condition ok,"",,Sample condition ok,TOOK.C1.20170627.POM.1,,2017-06-27T22:50Z,700,,,20211221T214025Z,RELEASE-2022
2b41b335-d860-4ec1-a319-a41006b6832e,D18,TOOK,TOOK.AOS.buoy.c2,2017-06-27T19:48Z,TOOK.C2.20170627,,Sample condition ok,"",,Sample condition ok,TOOK.C2.20170627.POM.1,,2017-06-27T23:23Z,600,,,20211221T214025Z,RELEASE-2022
92783f6a-97f7-4956-9170-7a464032c742,D18,TOOK,TOOK.AOS.littoral2,2017-06-27T21:44Z,TOOK.OT.20170627,,Sample condition ok,"",,Sample condition ok,TOOK.OT.20170627.POM.1,,2017-06-28T00:01Z,600,,,20211221T214025Z,RELEASE-2022
ef3f69ad-a300-43e6-9c83-5896cd59f1cd,D18,TOOK,TOOK.AOS.littoral1,2017-06-28T00:11Z,TOOK.IN.20170627,,Sample condition ok,"",,Sample condition ok,TOOK.IN.20170627.POM.1,,2017-06-28T01:50Z,750,,,20211221T214025Z,RELEASE-2022
e2a53b80-31a4-4652-9a99-5a22c37a34ff,D18,TOOK,TOOK.AOS.littoral1,2017-07-04T19:48Z,TOOK.IN.20170704,,Sample condition ok,TOOK.IN.20170704.POM.2,,Sample condition ok,TOOK.IN.20170704.POM.1,,2017-07-04T21:15Z,600,600,,20211222T010002Z,RELEASE-2022
556e0da9-1c00-4e01-b9c3-97719a089d58,D18,TOOK,TOOK.AOS.buoy.c1,2017-07-05T01:22Z,TOOK.C1.20170704,,Sample condition ok,TOOK.C1.20170704.POM.2,,Sample condition ok,TOOK.C1.20170704.POM.1,,2017-07-05T01:26Z,600,600,,20211222T010002Z,RELEASE-2022
d47ab632-1fd4-4a83-bd63-804eeeacbd4e,D18,TOOK,TOOK.AOS.buoy.c2,2017-07-05T02:04Z,TOOK.C2.20170704,,Sample condition ok,TOOK.C2.20170704.POM.2,,Sample condition ok,TOOK.C2.20170704.POM.1,,2017-07-05T03:24Z,600,600,,20211222T010002Z,RELEASE-2022
ce75a001-52b4-4799-b4b5-20abda448092,D18,TOOK,TOOK.AOS.littoral2,2017-07-05T05:33Z,TOOK.OT.20170704,,Sample condition ok,TOOK.OT.20170704.POM.2,,Sample condition ok,TOOK.OT.20170704.POM.1,,2017-07-05T06:24Z,600,600,,20211222T010002Z,RELEASE-2022
78d7c52e-802f-4276-adf9-1cb8422fba1a,D18,TOOK,TOOK.AOS.buoy.c1,2017-08-01T17:44Z,TOOK.C1.20170801,,Sample condition ok,TOOK.C1.20170801.POM.2,,Sample condition ok,TOOK.C1.20170801.POM.1,,2017-08-01T22:11Z,700,700,,20211222T042338Z,RELEASE-2022
27143933-f1bd-4984-8b15-319fd49238b2,D18,TOOK,TOOK.AOS.buoy.c2,2017-08-01T18:46Z,TOOK.C2.20170801,,Sample condition ok,TOOK.C2.20170801.POM.2,,Sample condition ok,TOOK.C2.20170801.POM.1,,2017-08-02T00:16Z,700,700,,20211222T042338Z,RELEASE-2022
366b079f-499f-49f9-9b80-cfa836c2d399,D18,TOOK,TOOK.AOS.littoral2,2017-08-01T18:59Z,TOOK.OT.20170801,,Sample condition ok,TOOK.OT.20170801.POM.2,,Sample condition ok,TOOK.OT.20170801.POM.1,,2017-08-01T23:20Z,700,700,,20211222T042338Z,RELEASE-2022
26f27b04-4b6a-4417-8861-6e4f834907f8,D18,TOOK,TOOK.AOS.littoral1,2017-08-01T21:45Z,TOOK.IN.20170801,,Sample condition ok,TOOK.IN.20170801.POM.2,,Sample condition ok,TOOK.IN.20170801.POM.1,,2017-08-01T19:20Z,700,700,,20211222T042338Z,RELEASE-2022
1ca97946-c9c3-46c4-9dfc-aacae371da8d,D18,TOOK,TOOK.AOS.buoy.c0,2017-09-06T00:00Z,TOOK.C0.20170905,,Sample condition ok,TOOK.C0.20170905.POM.2,,Sample condition ok,TOOK.C0.20170905.POM.1,,2017-09-06T01:30Z,650,650,,20211222T041304Z,RELEASE-2022
0611b20c-651e-448a-9d8c-368231166276,D18,TOOK,TOOK.AOS.littoral2,2017-09-06T00:11Z,TOOK.OT.20170905,,Sample condition ok,TOOK.OT.20170905.POM.2,,Sample condition ok,TOOK.OT.20170905.POM.1,,2017-09-06T03:07Z,650,650,,20211222T041304Z,RELEASE-2022
13de4f3c-d3ad-4af8-a66d-94e89c84d1fe,D18,TOOK,TOOK.AOS.littoral1,2017-09-06T07:45Z,TOOK.IN.20170905,,Sample condition ok,TOOK.IN.20170905.POM.2,,Sample condition ok,TOOK.IN.20170905.POM.1,,2017-09-05T22:29Z,650,650,,20211222T041304Z,RELEASE-2022
7f2f9bf9-5a30-4bcd-8a55-a72730b4791b,D18,TOOK,TOOK.AOS.buoy.c0,2017-11-07T19:30Z,TOOK.C0.20171107,,Sample condition ok,TOOK.C0.20171107.POM.2,,Sample condition ok,TOOK.C0.20171107.POM.1,,2017-11-07T21:00Z,750,750,,20211221T210153Z,RELEASE-2022
68d319ba-875d-4d1d-ba3f-cec776a1b3bc,D18,TOOK,TOOK.AOS.buoy.c0,2017-12-05T20:00Z,TOOK.C0.20171205,,Sample condition ok,TOOK.C0.20171205.POM.2,,Sample condition ok,TOOK.C0.20171205.POM.1,,2017-12-05T20:38Z,750,750,,20211221T203354Z,RELEASE-2022
d775d5f9-bfe0-4734-b897-f496069af569,D18,TOOK,TOOK.AOS.buoy.c0,2018-01-09T20:01Z,TOOK.C0.20180109,,Sample condition ok,TOOK.C0.20180109.POM.2,,Sample condition ok,TOOK.C0.20180109.POM.1,,2018-01-09T21:26Z,750,750,,20211221T225606Z,RELEASE-2022
7a445118-1c65-4dab-9d1b-3ad43f26d67a,D18,TOOK,TOOK.AOS.buoy.c0,2018-02-13T19:20Z,TOOK.C0.20180213,,Sample condition ok,TOOK.C0.20180213.POM.2,,Sample condition ok,TOOK.C0.20180213.POM.1,,2018-02-13T21:04Z,750,750,,20211222T013404Z,RELEASE-2022
bcc91e5e-e9af-4b10-88f6-3e81c4f0140f,D18,TOOK,TOOK.AOS.buoy.c0,2018-03-06T19:30Z,TOOK.C0.20180306,,Sample condition ok,TOOK.C0.20180306.POM.2,,Sample condition ok,TOOK.C0.20180306.POM.1,,2018-03-06T23:50Z,750,750,,20211221T221645Z,RELEASE-2022
2d861ae8-92cf-4a25-bac3-1c62323446fa,D18,TOOK,TOOK.AOS.buoy.c0,2018-04-03T18:12Z,TOOK.C0.20180403,,Sample condition ok,TOOK.C0.20180403.POM.2,A00000030255,Sample condition ok,TOOK.C0.20180403.POM.1,A00000030254,2018-04-04T07:41Z,750,750,,20211222T001656Z,RELEASE-2022
7613e3d7-d52f-4364-a761-0cb3292054b5,D18,TOOK,TOOK.AOS.buoy.c0,2018-05-01T22:04Z,TOOK.C0.20180501,,Sample condition ok,TOOK.C0.20180501.POM.2,A00000030259,Sample condition ok,TOOK.C0.20180501.POM.1,A00000030260,2018-05-01T22:04Z,750,750,,20211222T000254Z,RELEASE-2022
5f3d804a-7bd4-48fb-ae63-1e73ae50a473,D18,TOOK,TOOK.AOS.buoy.c0,2018-06-05T19:20Z,TOOK.C0.20180605,,Sample condition ok,TOOK.C0.20180605.POM.2,A00000030289,Sample condition ok,TOOK.C0.20180605.POM.1,A00000030288,2018-06-05T23:17Z,750,750,,20211222T040412Z,RELEASE-2022
e2d577d6-928f-4170-ba51-8e995ccbe7d8,D18,TOOK,TOOK.AOS.littoral2,2018-06-05T22:22Z,TOOK.OT.20180605,,Sample condition ok,TOOK.OT.20180605.POM.2,A00000030294,Sample condition ok,TOOK.OT.20180605.POM.1,A00000030295,"",400,400,,20211222T040412Z,RELEASE-2022
d8bd8f3e-efad-4f58-a005-162608bcdb39,D18,TOOK,TOOK.AOS.littoral1,2018-06-05T22:59Z,TOOK.IN.20180605,,Sample condition ok,TOOK.IN.20180605.POM.2,A00000030321,Sample condition ok,TOOK.IN.20180605.POM.1,A00000030269,2018-06-05T23:07Z,500,500,,20211222T040412Z,RELEASE-2022
ab3e4377-9b9d-441d-bbed-87a7c769557a,D18,TOOK,TOOK.AOS.buoy.c1,2018-07-03T18:06Z,TOOK.C1.20180703,,Sample condition ok,TOOK.C1.20180703.POM.2,A00000029994,Sample condition ok,TOOK.C1.20180703.POM.1,A00000029996,2018-07-03T21:46Z,500,500,,20211222T034603Z,RELEASE-2022
51325406-dd18-4400-bcb1-d337cf36237e,D18,TOOK,TOOK.AOS.buoy.c2,2018-07-03T18:40Z,TOOK.C2.20180703,,Sample condition ok,TOOK.C2.20180703.POM.2,A00000029982,Sample condition ok,TOOK.C2.20180703.POM.1,A00000029983,2018-07-03T21:49Z,500,500,,20211222T034603Z,RELEASE-2022
d49259b6-faeb-45a0-b614-aa024f267347,D18,TOOK,TOOK.AOS.littoral2,2018-07-03T19:22Z,TOOK.OT.20180703,,Sample condition ok,TOOK.OT.20180703.POM.2,A00000029987,Sample condition ok,TOOK.OT.20180703.POM.1,A00000029986,2018-07-03T21:55Z,500,500,,20211222T034603Z,RELEASE-2022
9633ba4a-1c54-4e2f-8985-bb8c65b65afa,D18,TOOK,TOOK.AOS.littoral1,2018-07-03T19:51Z,TOOK.IN.20180703,,Sample condition ok,TOOK.IN.20180703.POM.2,A00000029990,Sample condition ok,TOOK.IN.20180703.POM.1,A00000029989,2018-07-03T21:52Z,600,600,,20211222T034603Z,RELEASE-2022
e8172ad4-6747-4d41-8500-b7207e9cac79,D18,TOOK,TOOK.AOS.littoral1,2018-08-07T17:55Z,TOOK.IN.20180807,,Sample condition ok,TOOK.IN.20180807.POM.2,,Sample condition ok,TOOK.IN.20180807.POM.1,,2018-08-08T01:33Z,500,500,,20211222T035727Z,RELEASE-2022
6e0384ce-8177-4401-9f6e-61cdbba177ce,D18,TOOK,TOOK.AOS.littoral2,2018-08-07T18:20Z,TOOK.OT.20180807,,Sample condition ok,TOOK.OT.20180807.POM.2,,Sample condition ok,TOOK.OT.20180807.POM.1,,2018-08-08T01:34Z,500,500,,20211222T035727Z,RELEASE-2022
dd1bc163-adab-4ff2-a0ba-169d8543037e,D18,TOOK,TOOK.AOS.buoy.c1,2018-08-07T18:34Z,TOOK.C1.20180807,,Sample condition ok,TOOK.C1.20180807.POM.2,,Sample condition ok,TOOK.C1.20180807.POM.1,,2018-08-08T01:35Z,500,500,,20211222T035727Z,RELEASE-2022
