uid,domainID,siteID,namedLocation,collectDate,parentSampleID,sampleCondition,sampleID,replicateNumber,processedDate,processedDateFilters,sampleVolumeFiltered,shipmentTimeRange,filtSampleCond,filtSampleID,filtSampleCode,filtNutSampleCond,filtNutSampleID,filtNutSampleBarcode,rawSampleCond,rawSampleID,rawSampleCode,rawNutSampleCond,rawNutSampleID,rawNutSampleBarcode,pcnSampleCond,pcnSampleID,pcnSampleCode,fieldDataQF,publicationDate,release
43ef5106-7bcc-4b8b-be78-45d384388052,D18,TOOK,TOOK.AOS.littoral1,2018-08-07T17:55Z,TOOK.IN.20180807,Sample condition ok,TOOK.IN.20180807,1,2018-08-07T19:45Z,2018-08-08T01:33Z,500,,Sample condition ok,TOOK.IN.20180807.FIL,A00000027305,,,,Sample condition ok,TOOK.IN.20180807.RAW,A00000027359,,,,Sample condition ok,TOOK.IN.20180807.PCN,A00000030165,,20211222T035727Z,RELEASE-2022
6b9cf192-d379-4e4a-8972-12aeb03906f4,D18,TOOK,TOOK.AOS.littoral2,2018-08-07T18:20Z,TOOK.OT.20180807,Sample condition ok,TOOK.OT.20180807,1,2018-08-07T19:45Z,2018-08-08T01:34Z,500,,Sample condition ok,TOOK.OT.20180807.FIL,A00000027304,,,,Sample condition ok,TOOK.OT.20180807.RAW,A00000027363,,,,Sample condition ok,TOOK.OT.20180807.PCN,A00000030166,,20211222T035727Z,RELEASE-2022
b572a136-7ce8-4568-8ab4-e232dbef0a9c,D18,TOOK,TOOK.AOS.buoy.c1,2018-08-07T18:34Z,TOOK.C1.20180807,Sample condition ok,TOOK.C1.20180807,1,2018-08-07T19:45Z,2018-08-08T01:35Z,500,,Sample condition ok,TOOK.C1.20180807.FIL,A00000027293,,,,Sample condition ok,TOOK.C1.20180807.RAW,A00000027360,,,,Sample condition ok,TOOK.C1.20180807.PCN,A00000030167,,20211222T035727Z,RELEASE-2022
f2282126-c5fe-48c0-9bba-7c2dd76aad82,D18,TOOK,TOOK.AOS.buoy.c2,2018-08-07T18:42Z,TOOK.C2.20180807,Sample condition ok,TOOK.C2.20180807,1,2018-08-07T19:52Z,2018-08-08T01:37Z,500,,Sample condition ok,TOOK.C2.20180807.FIL,A00000027308,,,,Sample condition ok,TOOK.C2.20180807.RAW,A00000027364,,,,Sample condition ok,TOOK.C2.20180807.PCN,A00000030179,,20211222T035727Z,RELEASE-2022
4c7f9b81-e464-46e3-98b1-039fe770bfcd,D18,TOOK,TOOK.AOS.buoy.c0,2018-09-04T18:58Z,TOOK.C0.20180904,Sample condition ok,TOOK.C0.20180904,1,2018-09-05T04:33Z,2018-09-05T05:01Z,250,,Sample condition ok,TOOK.C0.20180904.FIL,A00000027306,,,,Sample condition ok,TOOK.C0.20180904.RAW,A00000027388,,,,Sample condition ok,TOOK.C0.20180904.PCN,A00000064211,,20211221T194316Z,RELEASE-2022
8c86a4d9-2f0c-4d2e-a1b4-1da9fc3e0ce4,D18,TOOK,TOOK.AOS.littoral2,2018-09-04T19:03Z,TOOK.OT.20180904,Sample condition ok,TOOK.OT.20180904,1,2018-09-05T04:35Z,2018-09-05T04:43Z,250,,Sample condition ok,TOOK.OT.20180904.FIL,A00000027298,,,,Sample condition ok,TOOK.OT.20180904.RAW,A00000027384,,,,Sample condition ok,TOOK.OT.20180904.PCN,A00000064207,,20211221T194316Z,RELEASE-2022
9d4b3694-a1a4-47d6-88f9-090af2a2682b,D18,TOOK,TOOK.AOS.littoral1,2018-09-04T19:29Z,TOOK.IN.20180904,Sample condition ok,TOOK.IN.20180904,1,2018-09-05T04:42Z,2018-09-05T04:50Z,250,,Sample condition ok,TOOK.IN.20180904.FIL,A00000027299,,,,Sample condition ok,TOOK.IN.20180904.RAW,A00000027391,,,,Sample condition ok,TOOK.IN.20180904.PCN,A00000064208,,20211221T194316Z,RELEASE-2022
53ec60a9-03db-4539-a975-e6e4e088318c,D18,TOOK,TOOK.AOS.littoral1,2018-10-02T17:48Z,TOOK.IN.20181002,Sample condition ok,TOOK.IN.20181002,1,2018-10-02T22:42Z,2018-10-02T23:22Z,750,,Sample condition ok,TOOK.IN.20181002.FIL,A00000027261,,,,Sample condition ok,TOOK.IN.20181002.RAW,A00000064436,,,,Sample condition ok,TOOK.IN.20181002.PCN,A00000064445,,20211222T000228Z,RELEASE-2022
976753c1-9b51-4007-a38b-509fe6cc904e,D18,TOOK,TOOK.AOS.littoral2,2018-10-02T18:14Z,TOOK.OT.20181002,Sample condition ok,TOOK.OT.20181002,1,2018-10-02T18:14Z,2018-10-02T23:45Z,750,,Sample condition ok,TOOK.OT.20181002.FIL,A00000027268,,,,Sample condition ok,TOOK.OT.20181002.RAW,A00000064438,,,,Sample condition ok,TOOK.OT.20181002.PCN,A00000064448,,20211222T000228Z,RELEASE-2022
ba7a2ebc-7ad3-4ffa-a128-22e0349b0a70,D18,TOOK,TOOK.AOS.buoy.c0,2018-10-02T20:23Z,TOOK.C0.20181002,Sample condition ok,TOOK.C0.20181002,1,2018-10-02T22:10Z,2018-10-02T23:53Z,750,,Sample condition ok,TOOK.C0.20181002.FIL,A00000027264,,,,Sample condition ok,TOOK.C0.20181002.RAW,A00000064437,,,,Sample condition ok,TOOK.C0.20181002.PCN,A00000064451,,20211222T000228Z,RELEASE-2022
81c72679-a09f-4440-ac33-547881fed516,D18,TOOK,TOOK.AOS.littoral2,2018-11-06T19:27Z,TOOK.OT.20181106,Sample condition ok,TOOK.OT.20181106,1,2018-11-06T21:00Z,2018-11-06T21:00Z,750,,Sample condition ok,TOOK.OT.20181106.FIL,A00000064502,,,,Sample condition ok,TOOK.OT.20181106.RAW,A00000064503,,,,Sample condition ok,TOOK.OT.20181106.PCN,A00000064487,,20211221T203059Z,RELEASE-2022
1cfb13cb-4023-4d1d-9857-3de4ba7c3d8d,D18,TOOK,TOOK.AOS.buoy.c0,2018-11-06T20:05Z,TOOK.C0.20181106,Sample condition ok,TOOK.C0.20181106,1,2018-11-06T22:00Z,2018-11-06T22:00Z,750,,Sample condition ok,TOOK.C0.20181106.FIL,A00000064504,,,,Sample condition ok,TOOK.C0.20181106.RAW,A00000064505,,,,Sample condition ok,TOOK.C0.20181106.PCN,A00000064491,,20211221T203059Z,RELEASE-2022
960fb105-9a96-43ed-af8e-eda6b70f41b7,D18,TOOK,TOOK.AOS.littoral1,2018-11-06T21:01Z,TOOK.IN.20181106,Sample condition ok,TOOK.IN.20181106,1,2018-11-06T22:00Z,2018-11-06T22:00Z,750,,Sample condition ok,TOOK.IN.20181106.FIL,A00000064501,,,,Sample condition ok,TOOK.IN.20181106.RAW,A00000064506,,,,Sample condition ok,TOOK.IN.20181106.PCN,A00000064511,,20211221T203059Z,RELEASE-2022
b50c4515-c379-4fb3-93ac-76b7fcb39c6b,D18,TOOK,TOOK.AOS.buoy.c0,2018-12-04T19:28Z,TOOK.C0.20181204,Sample condition ok,TOOK.C0.20181204,1,2018-12-04T21:05Z,2018-12-04T21:05Z,750,,Sample condition ok,TOOK.C0.20181204.FIL,A00000027315,,,,Sample condition ok,TOOK.C0.20181204.RAW,A00000064510,,,,Sample condition ok,TOOK.C0.20181204.PCN,A00000064529,,20211222T005311Z,RELEASE-2022
44f44d78-70e9-4f41-9664-f220453d452c,D18,TOOK,TOOK.AOS.buoy.c0,2018-12-04T19:28Z,TOOK.C0.20181204,"",TOOK.C0.20181204.3,3,2018-12-04T21:05Z,2018-12-04T21:05Z,750,,Sample condition ok,TOOK.C0.20181204.FIL.3,A00000064564,,,,Sample condition ok,TOOK.C0.20181204.RAW.3,A00000064508,,,,Sample condition ok,TOOK.C0.20181204.PCN.3,A00000064507,,20211222T005311Z,RELEASE-2022
745d48bb-dcb5-4c46-9847-643fd21d2cf9,D18,TOOK,TOOK.AOS.buoy.c0,2018-12-04T19:28Z,TOOK.C0.20181204,Sample condition ok,TOOK.C0.20181204.2,2,2018-12-04T21:05Z,2018-12-04T21:05Z,750,,Sample condition ok,TOOK.C0.20181204.FIL.2,A00000027294,,,,Sample condition ok,TOOK.C0.20181204.RAW.2,A00000064509,,,,Sample condition ok,TOOK.C0.20181204.PCN.2,A00000064530,,20211222T005311Z,RELEASE-2022
e1e59262-0ff4-4fb7-9beb-011225d09fb8,D18,TOOK,TOOK.AOS.buoy.c0,2019-02-05T20:58Z,TOOK.C0.20190205,Sample condition ok,TOOK.C0.20190205,1,2019-02-05T22:50Z,2019-02-05T23:04Z,750,,Sample condition ok,TOOK.C0.20190205.FIL,A00000064545,,,,Sample condition ok,TOOK.C0.20190205.RAW,A00000064562,,,,Sample condition ok,TOOK.C0.20190205.PCN,A00000064559,,20211221T203446Z,RELEASE-2022
c2cefef1-6395-477e-a212-79ab7c4a5981,D18,TOOK,TOOK.AOS.buoy.c0,2019-03-05T19:09Z,TOOK.C0.20190305,Sample condition ok,TOOK.C0.20190305,1,2019-03-06T08:34Z,2019-03-06T08:10Z,750,,Sample condition ok,TOOK.C0.20190305.FIL,A00000064541,,,,Sample condition ok,TOOK.C0.20190305.RAW,A00000064525,,,,Sample condition ok,TOOK.C0.20190305.PCN,A00000064540,,20211221T221047Z,RELEASE-2022
70808b27-f402-4f64-abdb-429e0726b9ba,D18,TOOK,TOOK.AOS.buoy.c0,2019-03-05T19:09Z,TOOK.C0.20190305,Sample condition ok,TOOK.C0.20190305.2,2,2019-03-06T08:12Z,2019-03-06T08:14Z,750,,Sample condition ok,TOOK.C0.20190305.FIL.2,A00000064524,,,,Sample condition ok,TOOK.C0.20190305.RAW.2,A00000064542,,,,Sample condition ok,TOOK.C0.20190305.PCN.2,A00000064523,,20211221T221047Z,RELEASE-2022
9f860761-226b-4f3a-a62e-fa2618feb6df,D18,TOOK,TOOK.AOS.buoy.c0,2019-03-05T19:09Z,TOOK.C0.20190305,"",TOOK.C0.20190305.3,3,2019-03-06T08:15Z,2019-03-06T08:17Z,750,,Sample condition ok,TOOK.C0.20190305.FIL.3,A00000064557,,,,Sample condition ok,TOOK.C0.20190305.RAW.3,A00000064558,,,,Sample condition ok,TOOK.C0.20190305.PCN.3,A00000064522,,20211221T221047Z,RELEASE-2022
18ecd57f-3578-4df4-ab15-4eccc57b1c6c,D18,TOOK,TOOK.AOS.buoy.c0,2019-04-02T19:35Z,TOOK.C0.20190402,Sample condition ok,TOOK.C0.20190402,1,2019-04-02T21:20Z,,700,,Sample condition ok,TOOK.C0.20190402.FIL,A00000064515,,,,Sample condition ok,TOOK.C0.20190402.RAW,A00000064514,,,,Sample condition ok,TOOK.C0.20190402.PCN,A00000064516,,20211221T210200Z,RELEASE-2022
a5fb9fed-b0fc-4eb6-bd26-ff3e535465ff,D18,TOOK,TOOK.AOS.buoy.c0,2019-04-02T19:35Z,TOOK.C0.20190402,Sample condition ok,TOOK.C0.20190402.3,3,2019-04-02T21:20Z,,700,,Sample condition ok,TOOK.C0.20190402.FIL.3,A00000064532,,,,Sample condition ok,TOOK.C0.20190402.RAW.3,A00000064548,,,,Sample condition ok,TOOK.C0.20190402.PCN.3,A00000064549,,20211221T210200Z,RELEASE-2022
74a4b2fb-a9a2-406f-8e8f-809eb7aecb42,D18,TOOK,TOOK.AOS.buoy.c0,2019-04-02T19:35Z,TOOK.C0.20190402,Sample condition ok,TOOK.C0.20190402.2,2,2019-04-02T21:20Z,,700,,Sample condition ok,TOOK.C0.20190402.FIL.2,A00000064517,,,,Sample condition ok,TOOK.C0.20190402.RAW.2,A00000064518,,,,Sample condition ok,TOOK.C0.20190402.PCN.2,A00000064531,,20211221T210200Z,RELEASE-2022
8087ebca-3fe5-474a-97ca-cab83f053bd8,D18,TOOK,TOOK.AOS.buoy.c0,2019-05-07T19:44Z,TOOK.C0.20190507,"",TOOK.C0.20190507,1,2019-05-07T23:43Z,2019-05-07T23:58Z,750,,Sample condition ok,TOOK.C0.20190507.FIL,A00000065797,,,,Sample condition ok,TOOK.C0.20190507.RAW,A00000065922,,,,Sample condition ok,TOOK.C0.20190507.PCN,A00000064555,,20211222T003717Z,RELEASE-2022
92eaf03e-1f88-4fe0-938f-b7b58ecfd229,D18,TOOK,TOOK.AOS.littoral1,2019-05-28T20:10Z,TOOK.IN.20190528,Sample condition ok,TOOK.IN.20190528,1,2019-05-28T22:30Z,2019-05-28T22:30Z,750,,Sample condition ok,TOOK.IN.20190528.FIL,A00000065461,,,,Sample condition ok,TOOK.IN.20190528.RAW,A00000064584,,,,Sample condition ok,TOOK.IN.20190528.PCN,A00000064589,,20211222T003717Z,RELEASE-2022
b182836d-e415-4804-94dd-f09bcb1227c0,D18,TOOK,TOOK.AOS.littoral2,2019-05-29T07:30Z,TOOK.OT.20190528,Sample condition ok,TOOK.OT.20190528,1,2019-05-28T23:15Z,2019-05-28T23:15Z,590,,Sample condition ok,TOOK.OT.20190528.FIL,A00000065463,,,,Sample condition ok,TOOK.OT.20190528.RAW,A00000064579,,,,Sample condition ok,TOOK.OT.20190528.PCN,A00000064588,,20211222T003717Z,RELEASE-2022
2823d66c-1476-409b-8580-729b1b6b7767,D18,TOOK,TOOK.AOS.littoral1,2019-06-04T17:14Z,TOOK.IN.20190604,Sample condition ok,TOOK.IN.20190604,1,2019-06-04T23:38Z,2019-06-04T23:39Z,750,,Sample condition ok,TOOK.IN.20190604.FIL,A00000065446,,,,Sample condition ok,TOOK.IN.20190604.RAW,A00000064684,,,,Sample condition ok,TOOK.IN.20190604.PCN,A00000064645,,20211221T234833Z,RELEASE-2022
d65bc430-0cf4-4d1a-8343-7a8108eccc6b,D18,TOOK,TOOK.AOS.littoral2,2019-06-04T17:55Z,TOOK.OT.20190604,Sample condition ok,TOOK.OT.20190604,1,2019-06-04T23:41Z,2019-06-04T23:42Z,750,,Sample condition ok,TOOK.OT.20190604.FIL,A00000065459,,,,Sample condition ok,TOOK.OT.20190604.RAW,A00000064651,,,,Sample condition ok,TOOK.OT.20190604.PCN,A00000064649,,20211221T234833Z,RELEASE-2022
1cd07be2-ca4d-4fe2-b382-dab072bf689f,D18,TOOK,TOOK.AOS.buoy.c1,2019-06-04T19:00Z,TOOK.C1.20190604,Sample condition ok,TOOK.C1.20190604,1,2019-06-04T23:43Z,2019-06-04T23:44Z,750,,Sample condition ok,TOOK.C1.20190604.FIL,A00000065465,,,,Sample condition ok,TOOK.C1.20190604.RAW,"",,,,Sample condition ok,TOOK.C1.20190604.PCN,A00000064670,,20211221T234833Z,RELEASE-2022
cfc25f4d-d361-4269-a629-096177b29c90,D18,TOOK,TOOK.AOS.buoy.c1,2019-06-11T18:10Z,TOOK.C1.20190611,Sample condition ok,TOOK.C1.20190611,1,2019-06-11T18:10Z,2019-06-11T18:10Z,500,,Sample condition ok,TOOK.C1.20190611.FIL,A00000099673,,,,Sample condition ok,TOOK.C1.20190611.RAW,A00000099676,,,,Sample condition ok,TOOK.C1.20190611.PCN,A00000099686,,20211221T234833Z,RELEASE-2022
4b30bab8-5f2a-4f6a-bd47-4c0afd1a9dc2,D18,TOOK,TOOK.AOS.littoral2,2019-06-11T18:45Z,TOOK.OT.20190611,Sample condition ok,TOOK.OT.20190611,1,2019-06-11T18:45Z,2019-06-11T18:45Z,750,,Sample condition ok,TOOK.OT.20190611.FIL,A00000065487,,,,Sample condition ok,TOOK.OT.20190611.RAW,A00000065919,,,,Sample condition ok,TOOK.OT.20190611.PCN,A00000099700,,20211221T234833Z,RELEASE-2022
205424d3-e24f-4313-a036-77b6035c6fed,D18,TOOK,TOOK.AOS.littoral1,2019-06-11T19:35Z,TOOK.IN.20190611,Sample condition ok,TOOK.IN.20190611,1,2019-06-11T19:35Z,2019-06-11T19:35Z,750,,Sample condition ok,TOOK.IN.20190611.FIL,A00000065508,,,,Sample condition ok,TOOK.IN.20190611.RAW,A00000099696,,,,Sample condition ok,TOOK.IN.20190611.PCN,A00000099695,,20211221T234833Z,RELEASE-2022
9307a638-e5fe-4606-be6f-468e031dc41d,D18,TOOK,TOOK.AOS.buoy.c1,2019-07-09T19:09Z,TOOK.C1.20190709,Sample condition ok,TOOK.C1.20190709,1,2019-07-09T21:07Z,2019-07-09T21:07Z,750,,Sample condition ok,TOOK.C1.20190709.FIL,A00000065507,Sample condition ok,TOOK.C1.20190709.FIL.NUT,B00000008814,Sample condition ok,TOOK.C1.20190709.RAW,A00000098973,Sample condition ok,TOOK.C1.20190709.RAW.NUT,B00000008815,Sample condition ok,TOOK.C1.20190709.PCN,A00000098974,,20211221T211244Z,RELEASE-2022
22be64c1-d077-4b33-b0a2-17601a851421,D18,TOOK,TOOK.AOS.buoy.c2,2019-07-09T19:22Z,TOOK.C2.20190709,Sample condition ok,TOOK.C2.20190709,1,2019-07-09T22:30Z,2019-07-09T22:30Z,750,,Sample condition ok,TOOK.C2.20190709.FIL,A00000065460,Sample condition ok,TOOK.C2.20190709.FIL.NUT,B00000008803,Sample condition ok,TOOK.C2.20190709.RAW,A00000098983,Sample condition ok,TOOK.C2.20190709.RAW.NUT,B00000008802,Sample condition ok,TOOK.C2.20190709.PCN,A00000098987,,20211221T211244Z,RELEASE-2022
6ce33b2e-2026-4731-a7c3-41087cf37c78,D18,TOOK,TOOK.AOS.littoral2,2019-07-09T19:45Z,TOOK.OT.20190709,Sample condition ok,TOOK.OT.20190709,1,2019-07-09T23:57Z,2019-07-09T23:57Z,750,,Sample condition ok,TOOK.OT.20190709.FIL,A00000065498,Sample condition ok,TOOK.OT.20190709.FIL.NUT,B00000008799,Sample condition ok,TOOK.OT.20190709.RAW,A00000098985,Sample condition ok,TOOK.OT.20190709.RAW.NUT,B00000008798,Sample condition ok,TOOK.OT.20190709.PCN,A00000099001,,20211221T211244Z,RELEASE-2022
561339fc-569d-461d-b5d2-7663d38c23f5,D18,TOOK,TOOK.AOS.littoral1,2019-07-09T20:27Z,TOOK.IN.20190709,Sample condition ok,TOOK.IN.20190709,1,2019-07-09T23:47Z,2019-07-09T23:47Z,750,,Sample condition ok,TOOK.IN.20190709.FIL,A00000065509,Sample condition ok,TOOK.IN.20190709.FIL.NUT,B00000008801,Sample condition ok,TOOK.IN.20190709.RAW,A00000098995,Sample condition ok,TOOK.IN.20190709.RAW.NUT,B00000008800,Sample condition ok,TOOK.IN.20190709.PCN,A00000099004,,20211221T211244Z,RELEASE-2022
81c9579a-c231-4359-ab91-c0170482b5b6,D18,TOOK,TOOK.AOS.buoy.c2,2019-08-06T18:20Z,TOOK.C2.20190806,Sample condition ok,TOOK.C2.20190806,1,2019-08-06T23:17Z,2019-08-06T23:17Z,750,,Sample condition ok,TOOK.C2.20190806.FIL,A00000065447,Sample condition ok,TOOK.C2.20190806.FIL.NUT,B00000046378,Sample condition ok,TOOK.C2.20190806.RAW,A00000065832,Sample condition ok,TOOK.C2.20190806.RAW.NUT,B00000046377,Sample condition ok,TOOK.C2.20190806.PCN,A00000099641,,20211222T000609Z,RELEASE-2022
1e0a7b3a-faf7-4b4e-8d4b-d6b472045dc0,D18,TOOK,TOOK.AOS.littoral2,2019-08-06T19:09Z,TOOK.OT.20190806,Sample condition ok,TOOK.OT.20190806,1,2019-08-06T22:30Z,2019-08-06T22:30Z,750,,Sample condition ok,TOOK.OT.20190806.FIL,A00000065448,Sample condition ok,TOOK.OT.20190806.FIL.NUT,B00000046374,Sample condition ok,TOOK.OT.20190806.RAW,A00000065813,Sample condition ok,TOOK.OT.20190806.RAW.NUT,B00000045839,Sample condition ok,TOOK.OT.20190806.PCN,A00000099643,,20211222T000609Z,RELEASE-2022
4c30630c-20f4-4604-bb3f-e2ba43067bad,D18,TOOK,TOOK.AOS.littoral1,2019-08-06T19:50Z,TOOK.IN.20190806,Sample condition ok,TOOK.IN.20190806,1,2019-08-06T23:36Z,2019-08-06T23:36Z,750,,Sample condition ok,TOOK.IN.20190806.FIL,A00000065511,Sample condition ok,TOOK.IN.20190806.FIL.NUT,B00000045841,Sample condition ok,TOOK.IN.20190806.RAW,A00000065833,Sample condition ok,TOOK.IN.20190806.RAW.NUT,B00000045840,Sample condition ok,TOOK.IN.20190806.PCN,A00000099356,,20211222T000609Z,RELEASE-2022
a7361817-d715-43c2-9856-a36b6554f8e1,D18,TOOK,TOOK.AOS.buoy.c1,2019-08-07T06:45Z,TOOK.C1.20190806,Sample condition ok,TOOK.C1.20190806,1,2019-08-07T06:45Z,2019-08-07T06:45Z,750,,Sample condition ok,TOOK.C1.20190806.FIL,A00000065505,Sample condition ok,TOOK.C1.20190806.FIL.NUT,B00000046376,Sample condition ok,TOOK.C1.20190806.RAW,A00000065830,Sample condition ok,TOOK.C1.20190806.RAW.NUT,B00000046375,Sample condition ok,TOOK.C1.20190806.PCN,A00000099636,,20211222T000609Z,RELEASE-2022
0fc90484-4eca-49ec-b637-ebcacaa1eabf,D18,TOOK,TOOK.AOS.buoy.c1,2019-09-03T21:40Z,TOOK.C1.20190903,Sample condition ok,TOOK.C1.20190903,1,2019-09-04T03:01Z,2019-09-04T03:01Z,500,,Sample condition ok,TOOK.C1.20190903.FIL,A00000065496,Sample condition ok,TOOK.C1.20190903.FIL.NUT,B00000046431,Sample condition ok,TOOK.C1.20190903.RAW,A00000101800,Sample condition ok,TOOK.C1.20190903.RAW.NUT,B00000046430,Sample condition ok,TOOK.C1.20190903.PCN,A00000101827,,20211222T023808Z,RELEASE-2022
0ca36cf4-4368-48bb-b1a5-85cd37db5661,D18,TOOK,TOOK.AOS.littoral2,2019-09-03T22:08Z,TOOK.OT.20190903,Sample condition ok,TOOK.OT.20190903,1,2019-09-04T01:56Z,2019-09-04T01:56Z,750,,Sample condition ok,TOOK.OT.20190903.FIL,A00000065494,Sample condition ok,TOOK.OT.20190903.FIL.NUT,B00000046427,Sample condition ok,TOOK.OT.20190903.RAW,A00000101818,Sample condition ok,TOOK.OT.20190903.RAW.NUT,B00000046426,Sample condition ok,TOOK.OT.20190903.PCN,A00000101821,,20211222T023808Z,RELEASE-2022
3f866de1-b392-4d46-84d4-3263d3dfec5c,D18,TOOK,TOOK.AOS.littoral1,2019-09-03T22:51Z,TOOK.IN.20190903,Sample condition ok,TOOK.IN.20190903,1,2019-09-04T02:29Z,2019-09-04T02:29Z,500,,Sample condition ok,TOOK.IN.20190903.FIL,A00000065512,Sample condition ok,TOOK.IN.20190903.FIL.NUT,B00000046429,Sample condition ok,TOOK.IN.20190903.RAW,A00000101822,Sample condition ok,TOOK.IN.20190903.RAW.NUT,B00000046428,Sample condition ok,TOOK.IN.20190903.PCN,A00000101824,,20211222T023808Z,RELEASE-2022
35e32995-a86a-4715-a9a8-bdb5c269e234,D18,TOOK,TOOK.AOS.littoral1,2019-10-01T17:29Z,TOOK.IN.20191001,Sample condition ok,TOOK.IN.20191001,1,2019-10-01T23:57Z,2019-10-01T23:57Z,750,,Sample condition ok,TOOK.IN.20191001.FIL,A00000100943,Sample condition ok,TOOK.IN.20191001.FIL.NUT,B00000046461,Sample condition ok,TOOK.IN.20191001.RAW,A00000100960,Sample condition ok,TOOK.IN.20191001.RAW.NUT,B00000046477,Sample condition ok,TOOK.IN.20191001.PCN,A00000100957,,20211221T211410Z,RELEASE-2022
5b0a5f18-a582-467e-8961-10c09bb6cc85,D18,TOOK,TOOK.AOS.littoral2,2019-10-01T17:56Z,TOOK.OT.20191001,Sample condition ok,TOOK.OT.20191001,1,2019-10-02T00:14Z,2019-10-02T00:14Z,750,,Sample condition ok,TOOK.OT.20191001.FIL,A00000100977,Sample condition ok,TOOK.OT.20191001.FIL.NUT,B00000046457,Other (specified in remarks),"","",Sample condition ok,TOOK.OT.20191001.RAW.NUT,B00000046478,Sample condition ok,TOOK.OT.20191001.PCN,A00000100989,,20211221T211410Z,RELEASE-2022
12f10853-850f-4b44-a4ea-de4f9b3f1c09,D18,TOOK,TOOK.AOS.buoy.c0,2019-10-01T19:28Z,TOOK.C0.20191001,Sample condition ok,TOOK.C0.20191001,1,2019-10-01T23:44Z,2019-10-01T23:44Z,750,,Sample condition ok,TOOK.C0.20191001.FIL,A00000100944,Sample condition ok,TOOK.C0.20191001.FIL.NUT,B00000046476,Sample condition ok,TOOK.C0.20191001.RAW,A00000100941,Sample condition ok,TOOK.C0.20191001.RAW.NUT,B00000046475,Sample condition ok,TOOK.C0.20191001.PCN,A00000100984,,20211221T211410Z,RELEASE-2022
7eec8375-7013-4f49-8fe6-0cf50a888b49,D18,TOOK,TOOK.AOS.buoy.c0,2019-11-05T19:42Z,TOOK.C0.20191105,Sample condition ok,TOOK.C0.20191105,1,2019-11-05T22:15Z,2019-11-05T22:15Z,750,,Sample condition ok,TOOK.C0.20191105.FIL,A00000065479,Sample condition ok,TOOK.C0.20191105.FIL.NUT,B00000047318,Sample condition ok,TOOK.C0.20191105.RAW,A00000101689,Sample condition ok,TOOK.C0.20191105.RAW.NUT,B00000047319,Sample condition ok,TOOK.C0.20191105.PCN,A00000101663,,20211221T204534Z,RELEASE-2022
d14c2531-bdf4-4b5f-90a2-59e6b614c5d6,D18,TOOK,TOOK.AOS.buoy.c0,2019-11-05T19:42Z,TOOK.C0.20191105,"",TOOK.C0.20191105.3,3,2019-11-05T22:15Z,2019-11-05T22:15Z,750,,Sample condition ok,TOOK.C0.20191105.FIL.3,A00000065472,"","","",Sample condition ok,TOOK.C0.20191105.RAW.3,A00000101684,"","","",Sample condition ok,TOOK.C0.20191105.PCN.3,A00000101665,,20211221T204534Z,RELEASE-2022
3d973584-6d1c-4b92-ad1a-75de42a7600b,D18,TOOK,TOOK.AOS.buoy.c0,2019-11-05T19:42Z,TOOK.C0.20191105,Sample condition ok,TOOK.C0.20191105.2,2,2019-11-05T22:15Z,"",750,,Sample condition ok,TOOK.C0.20191105.FIL.2,A00000065480,"","","",Sample condition ok,TOOK.C0.20191105.RAW.2,A00000101687,"","","",Sample condition ok,TOOK.C0.20191105.PCN.2,A00000101664,,20211221T204534Z,RELEASE-2022
2c72f2f6-0d5e-4793-a7d0-ebd0535c92a2,D18,TOOK,TOOK.AOS.buoy.c0,2019-12-03T19:27Z,TOOK.C0.20191203,Sample condition ok,TOOK.C0.20191203,1,2019-12-03T21:30Z,2019-12-03T22:00Z,750,,Sample condition ok,TOOK.C0.20191203.FIL,A00000029560,,,,Sample condition ok,TOOK.C0.20191203.RAW,A00000101688,,,,Sample condition ok,TOOK.C0.20191203.PCN,A00000101648,,20211222T004903Z,RELEASE-2022
0fe135d8-f26b-4ea6-96dd-e87efd15ef06,D18,TOOK,TOOK.AOS.buoy.c0,2020-02-04T19:23Z,TOOK.C0.20200204,Sample condition ok,TOOK.C0.20200204.2,2,2020-02-04T20:40Z,2020-02-04T20:40Z,750,,Sample condition ok,TOOK.C0.20200204.FIL.2,A00000065422,,,,Sample condition ok,TOOK.C0.20200204.RAW.2,A00000101685,,,,,,,,20211222T022411Z,PROVISIONAL
f937aa19-8267-4d74-9630-a6b6ceda351a,D18,TOOK,TOOK.AOS.buoy.c0,2020-02-04T19:23Z,TOOK.C0.20200204,Sample condition ok,TOOK.C0.20200204,1,2020-02-04T20:40Z,2020-02-04T20:40Z,750,,Sample condition ok,TOOK.C0.20200204.FIL,A00000029565,,,,Sample condition ok,TOOK.C0.20200204.RAW,A00000101682,,,,,,,,20211222T022411Z,PROVISIONAL
6d0b9336-2764-4e2a-9991-8c8f4452434b,D18,TOOK,TOOK.AOS.buoy.c0,2020-02-04T19:23Z,TOOK.C0.20200204,Sample condition ok,TOOK.C0.20200204.3,3,2020-02-04T20:40Z,2020-02-04T20:40Z,750,,Sample condition ok,TOOK.C0.20200204.FIL.3,A00000065477,,,,Sample condition ok,TOOK.C0.20200204.RAW.3,A00000101686,,,,,,,,20211222T022411Z,PROVISIONAL
