,NAMES,SITE_ID,LAT_DD,LON_DD
282,Willow Lake$Willow Lake$,NLA06608-0384,48.718431,-103.148211
283,Green Lake$Green Lake$,NLA06608-0385,48.24471,-112.86538
284,Lake Altoona$Lake Altoona$,NLA06608-0386,40.49156,-78.45954
285,Cannon Creek Lake$Cannon Creek Lake$,NLA06608-0388,36.682053,-83.705806
286,Tulloch Reservoir$Tulloch Reservoir$,NLA06608-0393,37.895351,-120.584994
287,Lay Lake$Lay Reservoir$,NLA06608-0395,33.12453,-86.46183
288,$Hi-Land Lake$,NLA06608-0399,42.43032,-83.98951
289,Long Lake$Long Lake$,NLA06608-0401,47.213056,-68.248889
290,$Powers Pond$,NLA06608-0402,42.89056,-124.07641
291,$Powers Pond$,NLA06608-0402,42.89053,-124.07636
292,$Lake Stanmore$,NLA06608-0405,41.97137,-75.87974
293,$Clear Lake$,NLA06608-0406,45.17871,-121.70313
294,$$,NLA06608-0407,45.07772,-97.74214
295,Mountain Lake$Mountian Lake$,NLA06608-0408,34.368741,-97.281802
296,$Rainey Pond$,NLA06608-0413,36.56161,-77.74581
297,$$,NLA06608-0414,46.134444,-91.613333
298,Grassy Pond$Grassy Pond$,NLA06608-0418,42.76791,-71.994444
299,Loughberry Lake$Loughberry Lake$,NLA06608-0421,43.09445,-73.7675
300,Koosharem Reservoir$Koosharem Reservoir$,NLA06608-0425,38.59156,-111.84706
301,Eight Point Lake$Eight Point Lake$,NLA06608-0426,43.84008,-85.0702
302,Arkabutla Lake$Arkabutla Lake$,NLA06608-0432,34.74078,-90.10452
303,$Lake Champlain$,NLA06608-0433,44.470833,-73.299167
304,$Chequamegon Flowage$,NLA06608-0435,45.211944,-90.703056
305,Lake Catherine$Lake Catherine$,NLA06608-0436,34.42766,-92.90418
306,$$,NLA06608-0439,45.64327,-99.22991
307,Lake Perry$Perry Lake$,NLA06608-0440,36.25204,-97.34126
308,$$,NLA06608-0442,48.28476,-101.90437
309,$Enid View Drive Lake$,NLA06608-0444,34.16849,-89.90704
310,Belmont Lake$Belmont Lake$,NLA06608-0445,40.04021,-81.01454
311,Greenbo Lake$Greenbo Lake$,NLA06608-0447,38.48709,-82.87169
312,Jumpoff Joe Lake$Jump-off Joe Lake$,NLA06608-0449,48.137895,-117.687859
313,$Jim Baker Reservoir$,NLA06608-0452,39.80586,-105.0361
314,"Minneola, Lake$Lake Minneola$",NLA06608-0453,28.573675,-81.770156
315,Norton Reservoir$Norton Reservoir$,NLA06608-0454,41.984442,-71.193513
316,Lavon Reservoir$Lavon Lake$,NLA06608-0456,33.04358,-96.48106
317,Reed Bingham Park Lake$Reed Bingham Lake$,NLA06608-0458,31.166,-83.5428
318,George Lake$Lake George$,NLA06608-0459,34.22982,-86.83917
319,Loon Lake$Loon Lake$,NLA06608-0462,46.2081,-89.29644
320,Susterka Lake$Belleville Lake$,NLA06608-0463,42.20758,-83.49424
321,Swan Lake$Swan Lake$,NLA06608-0467,43.544167,-89.376111
322,Eagle Lake$Eagle Lake$,NLA06608-0468,39.43229,-106.59956
323,Starlight Lake$Starlight Lake$,NLA06608-0469,41.909722,-75.3375
324,Mirror Lake$Mirror Lake$,NLA06608-0470,43.6214,-71.26046
325,Enemy Swim Lake$Enemy Swim Lake$,NLA06608-0471,45.43594,-97.2743
326,$Coalgate Reservoir$,NLA06608-0472,34.57438,-96.23355
327,High Rock Lake$Tuckertown Reservoir$,NLA06608-0473,35.48824,-80.17745
328,$Anderson Lake$,NLA06608-0479,39.91764,-83.0055
329,Lake Timberline$Lake Timberline$,NLA06608-0480,37.99544,-90.54288
330,Lake Timberline$Lake Timberline$,NLA06608-0480,37.99638,-90.54287
331,Amistad Lake$Amistad Reservoir$,NLA06608-0483,29.4725,-101.092222
332,$Barrs Chapel Lake$,NLA06608-0484,36.309309,-88.489989
333,Bee Creek Lake$Bee Creek Lake$,NLA06608-0488,37.19244,-95.98699
334,$Bald Run Reservoir$,NLA06608-0489,38.49206,-78.00654
335,$Mud Lake$,NLA06608-0491,41.419444,-85.735833
336,Lake Manassas$Manassas$,NLA06608-0493,38.76495,-77.62582
337,Pine Mountain Lake$Pine Mountian Lake$,NLA06608-0494,46.8199,-94.53296
338,Morrow Point Reservoir$Morrow Point Reservoir$,NLA06608-0495,38.44753,-107.43388
339,$$,NLA06608-0496,48.74963,-108.05573
340,Lamont Reservoir$Lamont Reservoir$,NLA06608-0497,42.1074,-111.8159
341,Roseland Lake$Roseland Lake$,NLA06608-0498,41.950235,-71.950978
342,Gillham Lake$Gillam Lake$,NLA06608-0500,34.21681,-94.23111
343,$Alpine Lake$,NLA06608-0501,37.951025,-122.627603
344,Squaw Lake$Squaw Lake$,NLA06608-0502,42.82683,-83.74802
345,Rehfeldt Slough$Rehfeldt Slough$,NLA06608-0503,43.54712,-97.05899
346,Beaver Run Reservoir$Beaver Run Reservoir$,NLA06608-0509,40.48464,-79.55547
347,Cavanaugh Lake$Cavanaugh Lake$,NLA06608-0510,48.24885,-98.89687
348,$Silver Jack Reservoir$,NLA06608-0511,38.22583,-107.53806
349,South Loon Lake$South Loon Lake$,NLA06608-0512,48.92703,-100.305063
350,$Raystown Lake$,NLA06608-0514,40.3633,-78.13737
351,$Minnow Lake$,NLA06608-0515,46.02727,-98.94226
352,Brant Lake$Brant Lake$,NLA06608-0523,43.91713,-96.94082
353,"Carol, Lake$Becoosin Lake$",NLA06608-0526,47.94874,-91.39296
354,Johnson Reservoir$Johnson Lake$,NLA06608-0528,40.69141,-99.84846
355,Moses Lake$Moses Lake$,NLA06608-0529,47.120296,-119.340402
356,$Oleander Lake$,NLA06608-0530,31.05966,-81.41336
357,$$,NLA06608-0531,46.03355,-99.16807
358,Cuba Lake$Cuba Lake$,NLA06608-0533,42.250892,-78.292222
359,Glade Creek Reservoir$Glade Creek Reservoir (Lower)$,NLA06608-0537,37.6912,-81.0522
360,$Elk City Lake$,NLA06608-0540,35.17279,-99.37004
361,Lake Anne$Lake Anne$,NLA06608-0541,38.96499,-77.33514
362,Buckskin Lake$Buckskin Lake$,NLA06608-0542,45.786427,-88.366111
363,Grist Millpond$Grist Millpond$,NLA06608-0546,42.35717,-71.47621
364,$Arrowhead Lake$,NLA06608-0547,44.210556,-89.85
365,"Armington, Lake$Armington Lake$",NLA06608-0550,43.956111,-71.970556
366,Little Otter Lake$Little Otter$,NLA06608-0555,41.723611,-85.011667
367,$North Mayfield$,NLA06608-0558,46.76229,-96.21452
368,Lake Merideth$Lake Meredith$,NLA06608-0560,35.71164,-101.55478
369,Lower Payette$Payette Lake$,NLA06608-0561,44.97318,-116.05863
370,Flat River Reservoir$Flat River Reservoir$,NLA06608-0562,41.68528,-71.60528
371,$Santa Cruz Lake$,NLA06608-0564,35.9771,-105.91781
372,Vasona Reservoir$Vasona Reservoir$,NLA06608-0565,37.244935,-121.967613
373,Willow Creek Reservoir$Willow Creek Reservoir$,NLA06608-0569,34.605233,-112.438524
374,Cooney Reservoir$Cooney Reservoir$,NLA06608-0570,45.44818,-109.2029
375,Alkaline Lake$Alkaline Lake$,NLA06608-0579,46.83281,-99.76491
376,John W Flannagan Reservoir$Flanagan Reservoir$,NLA06608-0580,37.21933,-82.36935
377,Magic Reservoir$Magic Reservoir$,NLA06608-0581,43.28911,-114.37982
378,Union Pond$Union Pond$,NLA06608-0582,41.80082,-72.52813
379,Blue Lake$Blue Lake$,NLA06608-0583,31.20728,-91.548056
380,S Line Reservoir$S. Line Reservoir$,NLA06608-0585,39.48382,-118.72084
381,Bass Lake$Bass Lake$,NLA06608-0587,41.228889,-86.585278
382,Bass Lake$Bass Lake$,NLA06608-0587,41.228889,-86.585556
383,$$,NLA06608-0588,39.3334,-97.37382
384,Haskell Lake$Haskell Lake$,NLA06608-0590,45.908911,-89.917723
385,Allatoona Lake$Lake Allatoona$,NLA06608-0591,34.13802,-84.63835
386,$Lake Louise$,NLA06608-0593,48.708403,-122.327729
387,$Banks Lake$,NLA06608-0594,32.37764,-82.06459
388,$Mutske$,NLA06608-0595,45.81218,-99.7673
389,$West Twin Lake$,NLA06608-0596,39.08167,-106.36543
390,Lake Lowell (Deer Flat Reservoir)$Lake Lowell$,NLA06608-0597,43.5494,-116.65942
391,Somerville Lake$Lake Somerville$,NLA06608-0599,30.310504,-96.573527
392,Schnur Lake$Schnur Lake$,NLA06608-0606,45.974444,-90.508889
393,$$,NLA06608-0608,36.58794,-89.26077
394,"Thonotosassa, Lake$Lake Thonotosass$",NLA06608-0609,28.276619,-82.276619
395,Long Pond$Long Pond$,NLA06608-0610,42.695833,-71.369167
396,$Cooper Creek Reservoir$,NLA06608-0614,43.3787,-123.265973
397,McGill Lake$McGill$,NLA06608-0616,36.7247,-98.88783
398,Upper Lake Mary$Upper Lake Mary$,NLA06608-0617,35.06931,-111.52176
399,Gantt Lake$Gantt Reservoir$,NLA06608-0618,31.44377,-86.44398
400,Campbell Lake$Campbell Lake$,NLA06608-0619,42.32338,-85.46559
401,"Victoria, Lake$Lake Victoria$",NLA06608-0622,45.87162,-95.34465
402,$Mogadore Reservoir$,NLA06608-0623,41.058545,-81.353517
403,$Lake Pana$,NLA06608-0624,39.366944,-89.021111
404,$Van Patten Lake$,NLA06608-0625,44.95548,-118.18523
405,Berry Lake$Berry Lake$,NLA06608-0627,44.890278,-88.474444
406,Lake Isabel$Lake Isabel$,NLA06608-0628,35.75246,-105.14289
407,Dewey Lake$Dewey Lake$,NLA06608-0630,46.301288,-87.780435
408,$La Cygnes Lake$,NLA06608-0632,38.35368,-94.65656
409,$$,NLA06608-0634,47.92519,-101.2276
410,$Lonetree Reservoir$,NLA06608-0635,40.33806,-105.12444
411,$Strawberry Reservoir$,NLA06608-0637,40.194954,-111.135446
412,Bayley Lake$Bayley$,NLA06608-0641,48.419643,-117.661904
413,Clear Lake$Clear Lake$,NLA06608-0648,42.26692,-99.24557
414,Lake Alpine$Lake Alpine$,NLA06608-0649,38.47703,-119.99901
415,$Henry's Lake$,NLA06608-0650,44.65147,-111.40522
416,Lake Purdy$Lake Purdy$,NLA06608-0651,33.46999,-86.64647
417,McLeod Lake$McLeod Lake$,NLA06608-0654,45.986944,-89.350278
418,Hudson Pond$HUDSON POND$,NLA06608-0657,46.16891,-68.99674
419,$Clear Lake$,NLA06608-0658,44.02131,-124.07939
420,Whitman Lake$Whitman Lake$,NLA06608-0659,48.18666,-98.06021
421,$Strakis Lake$,NLA06608-0660,39.7275,-86.219444
422,$Lackawanna Lake$,NLA06608-0661,41.559521,-75.709357
423,Back Lake$Back Lake$,NLA06608-0662,45.07871,-71.34666
424,$$,NLA06608-0663,44.92871,-97.44171
425,Mott Lake$Mott Lake$,NLA06608-0665,35.05627,-79.20686
426,$Twin Lakes$,NLA06608-0671,40.690895,-110.384465
427,Horseshoe Lake$Horseshoe Lake$,NLA06608-0672,38.70285,-90.08755
428,Plainfield Pond$Plainfield Pond$,NLA06608-0674,42.541291,-72.955895
429,$Mann Lake$,NLA06608-0677,42.7715,-118.44643
430,$Hosmer Lake$,NLA06608-0678,43.95705,-121.78426
431,"Nokomis, Lake$Lake Nokomis$",NLA06608-0679,44.90727,-93.24226
432,$Hulls Lake$,NLA06608-0681,38.82184,-80.59088
433,Fanny Lake$Fanny Lake$,NLA06608-0686,45.99222,-95.6881
434,$Big Battlement Lake$,NLA06608-0687,38.99624,-108.05119
435,Slattersville Reservoir$Slatersville$,NLA06608-0690,41.993333,-71.595
436,Slattersville Reservoir$Slatersville$,NLA06608-0690,41.992388,-71.595806
437,$$,NLA06608-0692,40.67318,-99.05376
438,Kerckhoff Lake$Kerckhoff Lake$,NLA06608-0693,37.151057,-119.50668
439,$$,NLA06608-0696,34.94592,-97.47583
440,$$,NLA06608-0707,46.89341,-99.41194
441,Trout Lake$Trout Lake$,NLA06608-0709,28.866506,-81.682184
442,Dicks Pond$Dick's Pond$,NLA06608-0710,41.7605,-70.65673
443,Bundick Lake$Bunkick Lake$,NLA06608-0711,30.73488,-93.09981
444,$Diamond M Ranch Lake$,NLA06608-0712,32.02876,-97.62441
445,Boca Reservoir$Boca Reservoir$,NLA06608-0713,39.40273,-120.09779
446,Button Rock Reservoir$Button Rock Reservoir$,NLA06608-0715,40.2166,-105.3728
447,Silver Lake$Silver Lake Dover$,NLA06608-0717,39.17421,-75.52965
448,White Lake$White Lake$,NLA06608-0718,46.4778,-103.21297
449,$Keith Sebelius Lake$,NLA06608-0720,39.80416,-99.93774
450,$Swofford Pond$,NLA06608-0721,46.498638,-122.405086
451,Shell Lake$Shell Lake$,NLA06608-0723,42.91971,-102.0374
452,$Tipton Lakes$,NLA06608-0724,39.195,-85.991111
453,$Upper Dan Forth Ponds$,NLA06608-0726,43.836111,-71.095
454,"Isabella, Lake$Lake Isabella$",NLA06608-0727,45.63634,-97.34223
455,Harper Lake$Harper Lake$,NLA06608-0731,41.338889,-85.606111
456,Upper Pahranagat Lake$Upper Pahranagat Lake$,NLA06608-0733,37.29947,-115.12642
457,Mud Lake$Mud Lake$,NLA06608-0734,47.132055,-88.312896
458,Island Pond$Island Pond$,NLA06608-0738,43.18092,-72.0657
459,Long Lake$Long Lake$,NLA06608-0743,45.29316,-93.84553
460,$$,NLA06608-0744,37.50731,-96.23015
461,Wrights Pond$Wrights Pond$,NLA06608-0749,38.21799,-77.66867
462,$Ocoee Lake$,NLA06608-0751,35.098115,-84.605903
463,Cassadaga Lake$Cassadaga Lake$,NLA06608-0753,42.34549,-79.31806
464,Wallum Lake$Wallum Lake$,NLA06608-0754,42.015,-71.768333
465,$$,NLA06608-0755,45.17164,-100.06395
466,Lake Duncan$Lake Duncan$,NLA06608-0756,34.51999,-97.81643
467,Okamanpeedan Lake$Okamanpeedan$,NLA06608-0759,43.52324,-94.56944
468,Orange Reservoir$Orange Reservoir$,NLA06608-0761,40.76176,-74.285302
469,Cottonwood Lake$Cottonwood Lake$,NLA06608-0762,47.61478,-100.83143
470,Ogallala Lake$Ogallala Lake$,NLA06608-0764,41.21711,-101.66532
471,Stoughton Lake$Stoughton Lake$,NLA06608-0765,40.161464,-79.051693
472,Spiritwood Lake$Spiritwood Lake$,NLA06608-0766,47.07293,-98.58292
473,Cave Lake$Cave Lake$,NLA06608-0769,47.46845,-116.60624
474,$Tempe Lakes$,NLA06608-0770,33.376389,-111.920556
475,Lookout Lake$Lookout Lake$,NLA06608-0771,46.43556,-93.95258
476,$Soil Conservation Service Site 5 Reservoir$,NLA06608-0775,31.777222,-99.486389
477,$Lake Eli$,NLA06608-0779,43.73625,-97.61163
478,Lake Tranquility$Lake Tranquility$,NLA06608-0781,40.953652,-74.783611
479,Snuff Lake$Vesper Lake$,NLA06608-0782,47.978333,-90.753611
480,Lake Loramie$Lake Lorraine$,NLA06608-0783,40.37969,-84.32757
481,$Red Rock Lake$,NLA06608-0785,46.872905,-119.576823
482,Lake Lewisville$Lake Lewisville$,NLA06608-0792,33.086667,-96.980556
483,Flat Top Lake$Flat Top Lake$,NLA06608-0793,37.6243,-81.10471
484,Fremont Lake$Freemont Lake$,NLA06608-0794,42.93461,-109.82038
485,Fremont Lake$Freemont Lake$,NLA06608-0794,42.93478,-109.82025
486,Bassett Lake$Bassett Lake$,NLA06608-0797,39.46749,-114.85873
487,Wallace Pond$Wallace Pond$,NLA06608-0802,42.703063,-71.92459
488,Pennyrile Lake$Pennyrile Lake$,NLA06608-0804,37.070096,-87.662877
489,Beardsley Pond$Beardsley Pond$,NLA06608-0805,41.89722,-73.44657
490,Marshfield Pond$Turtlehead Pond$,NLA06608-0806,44.32551,-72.32979
491,Lynn Lake$Lynn Lake$,NLA06608-0807,45.45215,-97.66769
492,$Pennock$,NLA06608-0808,37.80588,-94.2084
493,Fools Hollow Lake$Fools Hollow Lake$,NLA06608-0809,34.274141,-110.073277
494,Johnson Lake$Johnson Lake$,NLA06608-0811,41.585833,-84.937222
495,$Lake Warren Hood$,NLA06608-0812,31.892222,-90.601667
496,McMath Millpond$McMath Millpond$,NLA06608-0815,32.07138,-84.29266
497,Burgess Falls Lake$Burgess Falls Lake$,NLA06608-0820,36.042112,-85.590129
498,$Half Moon Lake$,NLA06608-0823,45.489444,-92.411944
499,Bluestem Lake$Bluestem Lake$,NLA06608-0824,36.70026,-96.41072
500,Newcastle Reservoir$Newcastle Reservoir$,NLA06608-0825,37.650253,-113.523849
501,Waneka Reservoir$Waneka Reservoir$,NLA06608-0827,39.9942,-105.11185
502,$Eagle Lake$,NLA06608-0828,33.13902,-90.357222
503,$Unnamed Lake$,NLA06608-0830,47.31447,-99.4093
504,$Table Rock Reservoir$,NLA06608-0831,35.06348,-82.68158
505,Glenns Lake$Glenns Lake$,NLA06608-0833,48.91312,-113.77982
506,Saguaro Lake$Saguaro Lake$,NLA06608-0834,33.567545,-111.5243
507,Ganado Lake$Ganado Lake$,NLA06608-0836,35.737293,-109.519489
508,$Carey Lake$,NLA06608-0837,43.3293,-113.92731
509,Heart Lake$Heart Lake$,NLA06608-0842,44.98268,-109.53908
510,Ski Lake$Ski Lake$,NLA06608-0843,33.28831,-87.14195
511,Lake Saint Marys (Grand Lake)$Grand Lake St. Marys$,NLA06608-0847,40.526946,-84.491853
512,Ozette Lake$Ozette Lake$,NLA06608-0849,48.099589,-124.620716
513,Rockport Lake$Rockport Reservoir$,NLA06608-0850,40.777448,-111.398528
514,Eureka Lake$Eureka Lake$,NLA06608-0851,45.77193,-99.64058
515,$Jean Neustadt$,NLA06608-0856,34.2863,-97.16771
516,Lake Townsend$Lake Townsend$,NLA06608-0857,36.18034,-79.75465
517,Tichigan Lake$Tichigan Lake$,NLA06608-0859,42.814444,-88.208889
518,$Coralville Lake$,NLA06608-0860,41.72711,-91.52882
519,$Coralville Lake$,NLA06608-0860,41.72683,-91.52898
520,Fox Lake$Fox Lake$,NLA06608-0862,46.139722,-90.210833
521,Atwood Lake$Atwood Lake$,NLA06608-0863,40.542123,-81.251349
522,Neegronda Reservoir$Neegronda Reservoir$,NLA06608-0864,38.30605,-102.75341
523,Crystal Lake$Crystal Lake$,NLA06608-0865,28.026103,-81.909803
524,Cap Mauzy Lake$Cap Mauzy Lake$,NLA06608-0868,37.618834,-87.85663
525,Lake Greeley$Lake Greeley$,NLA06608-0869,41.4097,-75.023889
526,$Smith Reservoir$,NLA06608-0870,44.3191,-122.0459
527,Dry Wood Lake$South Dry Wood Lake$,NLA06608-0871,45.39281,-96.09129
528,Santa Fe Lake$Santa Fe Lake$,NLA06608-0872,37.7091,-97.05396
529,Soldier Annex Lake$Soldiers Annex$,NLA06608-0873,34.78642,-111.229307
530,$Martin Lake$,NLA06608-0874,43.49967,-86.02459
531,Pine Lake$Pine Lake$,NLA06608-0875,42.42488,-84.9381
532,$Imperial Rerservoir$,NLA06608-0877,33.400097,-114.725042
533,West Leaf Lake$West Leaf Lake$,NLA06608-0878,46.4094,-95.481
534,O'Brien Reservoir Number 1$O'Brien Reservoir Number 1$,NLA06608-0880,39.61905,-102.18572
535,$Phillips Reservoir$,NLA06608-0881,44.68113,-118.0366
536,Lee Lake$Corona Lake$,NLA06608-0885,33.749299,-117.444273
537,Willow Creek Reservoir$Willow Creek Reservoir$,NLA06608-0889,41.22545,-116.53353
538,Aspen Lake$Aspen Lake$,NLA06608-0890,48.04261,-90.41644
539,Oliver Reservoir$Oliver Reservoir$,NLA06608-0891,41.22425,-103.81831
540,$Leesville Lake$,NLA06608-0893,40.47058,-81.19069
541,Lyman Lake$Lyman Lake$,NLA06608-0895,34.36017,-109.36459
542,$$,NLA06608-0899,46.63779,-99.42191
543,Forbes Lake$Forbes Lake$,NLA06608-0900,38.71383,-88.75232
544,Browns Lake$Browns Lake$,NLA06608-0904,42.30828,-96.3265
545,Marlette Lake$Marlette Lake$,NLA06608-0905,39.17345,-119.90142
546,$Phelps Lake$,NLA06608-0906,43.64877,-110.79834
547,Soper Pond$Soper Pond$,NLA06608-0913,46.374231,-69.227831
548,Peaked Mountain Pond$Peaked Mountian Pond$,NLA06608-0914,44.769516,-67.698853
549,$$,NLA06608-0915,47.57877,-96.23605
550,Cripple Creek Number 2 Reservoir$Cripple Creek #2$,NLA06608-0916,38.78965,-105.10826
551,Little Big Wood Pond$Little Big Wood Pond$,NLA06608-0918,45.635666,-70.364321
552,Wakefield Pond Number One$Falls Lake$,NLA06608-0921,35.96276,-78.59805
553,"De Smet, Lake$Lake De Smet$",NLA06608-0922,44.46943,-106.74792
554,$McKeel Lake$,NLA06608-0924,42.533741,-100.592174
555,Lake Mead$Lake Mead$,NLA06608-0925,36.03976,-114.76531
556,Atkins Lake$Atkins Lake$,NLA06608-0926,46.277778,-91.038333
557,Pelican Lake$Pelican Lake$,NLA06608-0927,40.198295,-109.685417
558,Georgetown Reservoir$Georgetown Lake$,NLA06608-0929,46.20724,-113.27714
559,Winnisquam Lake$Winnisquam Lake$,NLA06608-0930,43.541667,-71.509639
560,$Beulah Reservoir$,NLA06608-0933,43.92406,-118.15899
561,Waldo Lake$Waldo Lake$,NLA06608-0934,43.74144,-122.05994
562,Fish Lake$Fish Lake$,NLA06608-0935,44.64938,-93.45957
563,Muskegon Lake$Muskegon Lake$,NLA06608-0938,43.23555,-86.30259
564,Winters Creek Lake$Winters Creek Lake$,NLA06608-0940,41.96004,-103.52733
565,Long Lake$Long Lake$,NLA06608-0942,47.07516,-94.6009
566,Blue Ridge Lake$Blue Ridge Lake$,NLA06608-0943,34.86703,-84.26765
567,West Alkali Reservoir$West Alkali Reservoir$,NLA06608-0944,48.20211,-108.07671
568,Knowlton Pond$Knowlton Pond$,NLA06608-0946,41.83448,-72.19286
569,Boysen Reservoir$Boysen Reservoir$,NLA06608-0950,43.383333,-108.166944
570,Granite Springs Reservoir$Granite Springs Reservoir$,NLA06608-0955,41.17534,-105.22408
571,$Upper Dog Run$,NLA06608-0957,39.30167,-80.56005
572,Long Lake$Long Lake (Main Bay)$,NLA06608-0958,47.59441,-93.3963
573,Blue Lake$Blue Lake$,NLA06608-0961,47.49271,-116.68805
574,Porcupine Reservoir$Porcupine Reservoir$,NLA06608-0962,41.51906,-111.74258
575,$Lake Wanalain$,NLA06608-0967,43.80112,-99.23304
576,Clear Lake$Little Clear Lake$,NLA06608-0968,42.73259,-94.90033
577,Willow Lake$Willow Lake$,NLA06608-0970,42.99297,-109.87957
578,Prairie Creek Reservoir$Prairie Creek$,NLA06608-0971,40.150833,-85.294722
579,Lake Rolla$Lake Rolla$,NLA06608-0972,35.52937,-98.02668
580,Fence Lake$Fence Lake$,NLA06608-0974,46.478267,-88.186406
581,Stockdale Lake$Stockade$,NLA06608-0979,43.769444,-103.511389
582,$Sugar Creek Lake$,NLA06608-0980,37.39122,-88.68845
583,Miles Pond$Miles Pond$,NLA06608-0982,44.447222,-71.813333
584,$Whitegrass-Waterhole Creeks Site 9 Reservoir$,NLA06608-0984,33.88432,-94.93949
585,Hennington Lake$Lake Hennington$,NLA06608-0986,31.30184,-89.438889
586,Fish Lake$Fish Lake$,NLA06608-0987,41.586667,-85.673889
587,Wheelers Pond$Wheeler's Pond$,NLA06608-0989,37.11942,-77.62923
588,Crow Wing Lake$Crow Wing$,NLA06608-0990,46.2368,-94.33987
589,$Little Simer Pond$,NLA06608-0993,44.15635,-74.44176
590,Highland Lake$Highland Lake$,NLA06608-0994,43.12967,-72.07951
591,$Lewis Lake$,NLA06608-0996,36.47708,-104.89674
592,Beebe Pond$Beebe Lake$,NLA06608-0997,43.73444,-73.18306
593,$$,NLA06608-1002,47.64407,-109.18231
594,Round Lake$Round Lake$,NLA06608-1003,42.07967,-86.20646
595,$Little River Reservoir$,NLA06608-1005,37.95643,-77.88109
596,"Helen, Lake$Lake Helen$",NLA06608-1006,47.23414,-100.050689
597,Lake Waynoka$Lake Waynoka$,NLA06608-1007,38.93536,-83.78727
598,Eureka Reservoir$Eureka Reservoir$,NLA06608-1008,47.87959,-112.30152
599,Lake Zoar$Lake Zoar$,NLA06608-1010,41.41027,-73.19414
600,$Reeder Lake$,NLA06608-1012,40.39061,-93.85372
601,"Chemung, Lake$Lake Chemung$",NLA06608-1014,42.58522,-83.85224
602,$Five Island Lake$,NLA06608-1015,43.11939,-94.6789
603,$Little Deep Fork Creek Site 10 Reservoir$,NLA06608-1016,35.8724,-96.55578
604,Richey Lake$Richey Lake$,NLA06608-1018,47.670556,-90.991389
605,$$,NLA06608-1022,47.13685,-99.05976
606,$Fayant Lake$,NLA06608-1024,48.895278,-99.713333
607,Mill Lake$Mill Lake$,NLA06608-1034,42.74526,-83.31105
608,$Ingham Lake$,NLA06608-1035,43.31639,-94.70028
609,$Lake View Lake$,NLA06608-1036,39.01119,-95.2952
610,Swimming River Reservoir$Swimming River Reservoir$,NLA06608-1037,40.316,-74.12
611,$August Lake$,NLA06608-1038,47.771944,-91.608611
612,Kelley Lake$Kelly Lake$,NLA06608-1039,33.29363,-84.47645
613,Grimes Lake$Grimes$,NLA06608-1041,47.728793,-119.591127
614,White Lake (historical)$Pickwick Lake$,NLA06608-1044,34.870467,-87.951964
615,Keuka Lake$Keula Lake$,NLA06608-1045,42.459867,-77.1699
616,Sam Rayburn Reservoir$Sam Rayburn$,NLA06608-1047,31.108611,-94.138611
617,$Kirwin Reservoir$,NLA06608-1052,39.65541,-99.13663
618,Camp Seneca Lake$Camp Seneca Lake$,NLA06608-1055,39.919942,-81.470082
619,Indian Lake$Indian Lake$,NLA06608-1056,38.10553,-91.45504
620,Cle Elum Lake$Cle Elum Lake$,NLA06608-1057,47.277209,-121.110137
621,$Lake of the Woods$,NLA06608-1058,42.36293,-122.21997
622,Lake Winnebago$Lake Winnebago$,NLA06608-1059,43.9925,-88.461667
623,$$,NLA06608-1060,37.67001,-88.83882
624,Grass Lake$Grass Lake$,NLA06608-1070,46.10171,-97.24073
625,$Ice Lake$,NLA06608-1073,45.22969,-117.27204
626,Echo Lake$Echo Lake$,NLA06608-1075,45.351667,-89.473611
627,Horse Creek Reservoir$Horse Creek Reservoir$,NLA06608-1083,39.99909,-104.579521
628,$$,NLA06608-1086,47.34618,-100.05767
629,$Pennoyer Farm Pond$,NLA06608-1087,35.05585,-82.33887
630,"Mary Ronan, Lake$Lake Mary Ronan$",NLA06608-1089,47.92689,-114.401
631,$Alkaline Lake$,NLA06608-1091,46.66979,-99.60194
632,$Spencer Dam Reservoir$,NLA06608-1096,42.80874,-98.65936
633,Quivira Lake$Quivira Lake$,NLA06608-1100,39.04393,-94.77251
634,$Highland Lake$,NLA06608-1101,41.166705,-74.463821
635,Alruss Lake$Alruss$,NLA06608-1102,48.04356,-91.80328
636,O'Shaughnessy Reservoir$O'Shaughnessey Reservoir$,NLA06608-1103,40.16711,-83.12865
637,$$,NLA06608-1107,45.89133,-99.04383
638,Lake Matton$Lake Mattoon$,NLA06608-1108,39.34,-88.478056
639,$North Ash Lake$,NLA06608-1111,44.42954,-96.29304
640,Lake Hickory (Lake Oxford)$Lake Hickory$,NLA06608-1113,35.81315,-81.2375
641,Powder Horn Lake$Powderhorn$,NLA06608-1115,41.64229,-87.52937
642,Oaks Park Reservoir$Oaks Park Reservoir$,NLA06608-1119,40.754401,-109.620421
643,Clearwater Lake$Clearwater Lake$,NLA06608-1120,37.14356,-90.78222
644,Kettle Brook Reservoir Number One$Kettle Brook Reservoir #1$,NLA06608-1122,42.257072,-71.890588
645,"Madre, Laguna$Laguna Madre$",NLA06608-1124,36.60382,-104.63524
646,Wononpakook Lake$Wononpakook Lake$,NLA06608-1125,41.940267,-73.45423
647,Blue Ridge Reservoir$Blue Ridge$,NLA06608-1129,34.553696,-111.194922
648,Thornapple Lake$Thornapple Lake$,NLA06608-1130,42.62359,-85.18983
649,Crooked Lake$Crooked Lake$,NLA06608-1131,41.676111,-85.058333
650,Flat Lake$Flat Lake$,NLA06608-1134,46.96986,-95.64798
