SITE_ID,VISIT_NO,INDEX_LAT_DD,INDEX_LON_DD,UID
NLA12_MN-109,1,47.6672,-90.9888,6816
NLA12_VA-R17,1,36.95577,-81.81035,6818
NLA12_MT-154,1,48.84833,-104.05853,6821
NLA12_ID-194,1,43.16623,-115.65191,6823
NLA12_UT-173,1,37.25828,-113.77508,6825
NLA12_UT-165,1,38.04792,-111.60257,6826
NLA12_WV-111,1,39.51558,-80.41022,6827
NLA12_NV-109,1,39.95761,-119.58831,6829
NLA12_KS-107,1,38.12636,-96.31012,6830
NLA12_RI-104,1,41.87869,-71.68858,6831
NLA12_PA-118,1,41.280838,-75.485516,6832
NLA12_PA-109,1,41.34296,-76.30098,6833
NLA12_NY-0102,1,43.93836,-74.46395,6834
NLA12_WV-R01,1,37.97508,-80.95312,6837
NLA12_DE-102,1,38.98888,-75.51665,6838
NLA12_MN-150,1,48.02334,-91.43905,6839
NLA12_IA-R02,1,42.52513,-92.40422,6840
NLA12_ND-102,1,48.24628,-98.90143,6841
NLA12_OR-111,1,42.92574,-118.86238,6843
NLA12_IA-113,1,40.85618,-94.0589,6848
NLA12_TX-107,1,31.77775,-99.4871,6849
NLA12_KS-121,1,38.46557,-95.73602,6851
NLA12_ND-119,1,47.73658,-100.44165,6852
NLA12_ND-167,1,47.39733,-100.81129,6853
NLA12_CT-102,1,41.8762,-73.04257,6854
NLA12_LA-134,2,29.90127,-92.75151,6856
NLA12_NH-103,1,43.54103,-71.50483,6858
NLA12_TX-105,1,32.16458,-95.47884,6860
NLA12_ND-187,1,48.00797,-101.5304,6865
NLA12_LA-101,2,31.66722,-91.50804,6866
NLA12_UT-186,1,38.2354,-112.46253,6868
NLA12_UT-141,1,38.86478,-111.95465,6869
NLA12_MN-138,1,48.1964,-90.8758,6870
NLA12_SD-102,1,45.55617,-98.6141,6871
NLA12_CO-114,1,39.03661,-107.91121,6874
NLA12_CO-131,1,40.94502,-106.01169,6875
NLA12_MN-153,1,47.05757,-95.78314,6876
NLA12_WV-112,1,38.8373,-82.12579,6877
NLA12_MT-142,1,48.4925,-104.31198,6888
NLA12_GA-118,1,34.54502,-84.3692,6889
NLA12_MD-105,1,38.42391,-75.558,6905
NLA12_IA-150,1,42.4328,-93.7963,6915
NLA12_LA-172,1,30.42222,-91.16652,6918
NLA12_OK-103,1,36.166376,-96.268573,6919
NLA12_OH-103,1,40.03879,-81.01341,6923
NLA12_WA-118,1,47.35136,-121.99121,6925
NLA12_UT-148,1,41.80758,-111.89655,6926
NLA12_KS-122,1,39.49657,-98.36965,6927
NLA12_RI-102,1,41.56329,-71.48079,6929
NLA12_ID-168,1,45.12909,-116.02145,6937
NLA12_KY-107,2,37.69828,-84.22921,6939
NLA12_ID-141,1,44.32972,-116.18456,6940
NLA12_UT-125,1,39.16964,-111.45062,6944
NLA12_KY-116,1,37.35078,-87.52567,6945
NLA12_KY-101,2,36.6816,-83.7049,6946
NLA12_VT-112,1,44.4169,-72.94686,6953
NLA12_ID-113,1,44.83854,-116.03419,6958
NLA12_ID-101,1,44.96138,-116.45699,6959
NLA12_SD-183,1,43.45826,-99.2885,6963
NLA12_ND-196,1,47.24207,-99.84419,6964
NLA12_UT-260,1,39.14189,-111.45147,6966
NLA12_RI-111,1,41.77362,-71.44691,6967
NLA12_MD-101,1,39.70446,-78.65157,6968
NLA12_KS-101,2,39.33295,-97.374,6969
NLA12_ID-209,1,44.7968,-116.73279,6970
NLA12_ID-175,1,43.18834,-116.96342,6971
NLA12_CO-108,1,38.79087,-105.10706,6976
NLA12_IA-152,1,43.17677,-94.90173,6977
NLA12_ND-106,1,48.33315,-100.75523,6981
NLA12_WA-157,1,47.47126,-123.17083,6983
NLA12_WA-121,1,47.85381,-122.2429,6984
NLA12_WY-101,1,44.78629,-109.25815,6991
NLA12_MO-108,1,36.65834,-91.88407,6992
NLA12_WY-104,1,44.46579,-106.74786,6999
NLA12_WY-107,1,41.12696,-104.63768,7000
NLA12_MI-111,1,42.21105,-83.56713,7001
NLA12_MI-114,1,42.52062,-83.80039,7002
NLA12_MI-135,1,42.41561,-83.93006,7004
NLA12_MI-155,1,42.47912,-84.16689,7005
NLA12_WY-130,1,42.547213,-107.149781,7006
NLA12_IA-104,1,41.47612,-92.45882,7017
NLA12_CA-101,1,38.085837,-122.750046,7020
NLA12_GA-105,1,34.870006,-84.27316,7021
NLA12_MT-107,1,48.24409,-112.86546,7022
NLA12_OK-105,1,35.497758,-97.678947,7023
NLA12_WY-105,1,42.25071,-109.43253,7026
NLA12_OR-104,1,44.09418,-123.29939,7027
NLA12_OK-106,1,36.133833,-98.608725,7028
NLA12_ND-101,2,46.09925,-97.24019,7039
NLA12_IA-127,1,40.76008,-92.44237,7041
NLA12_MO-R02,1,37.38688,-91.26213,7042
NLA12_NJ-131,1,39.40621,-74.77663,7043
NLA12_MN-147,1,46.02015,-92.58872,7052
NLA12_VA-111,1,37.20293,-77.353229,7053
NLA12_VA-101,1,37.29605,-77.88547,7054
NLA12_WA-138,1,47.59297,-122.12478,7055
NLA12_VT-R01,1,44.762842,-71.952166,7056
NLA12_UT-169,1,39.20451,-111.66965,7057
NLA12_NJ-118,1,40.79922,-74.78467,7058
NLA12_OK-117,1,35.52878,-98.026762,7059
NLA12_MN-123,1,45.26571,-96.36917,7061
NLA12_SD-126,1,45.49796,-97.61364,7062
NLA12_TX-176,1,32.4649,-96.20005,7063
NLA12_CA-180,1,38.735487,-121.135553,7064
NLA12_MT-143,1,48.62132,-113.10869,7065
NLA12_ND-134,1,46.02463,-99.29902,7067
NLA12_ND-107,1,45.95196,-99.133225,7068
NLA12_MO-R01,1,37.72889,-90.91209,7086
NLA12_WY-135,1,41.51112,-105.41682,7088
NLA12_WY-131,1,41.94436,-110.6554,7089
NLA12_CT-104,1,41.95045,-71.95124,7091
NLA12_RI-110,1,41.51484,-71.58891,7092
NLA12_VA-121,1,37.74694,-76.93227,7094
NLA12_VA-105,1,38.21805,-77.66714,7095
NLA12_VT-R02,1,43.49475,-72.92059,7096
NLA12_UT-210,1,38.7881,-111.77385,7097
NLA12_OR-169,1,43.94802,-122.74467,7100
NLA12_CO-115,1,40.00183,-107.35739,7102
NLA12_MI-101,1,43.22009,-85.46655,7103
NLA12_NH-102,1,44.83957,-71.13403,7104
NLA12_OH-136,1,41.11067,-82.08215,7105
NLA12_OK-302,1,36.66772,-96.99644,7106
NLA12_SD-158,1,45.23377,-96.521,7107
NLA12_TX-170,1,30.96303,-95.90399,7108
NLA12_TX-190,1,32.07063,-97.13344,7109
NLA12_PA-105,1,41.9717,-75.88019,7113
NLA12_PA-110,1,41.7278,-75.69421,7122
NLA12_MN-101,1,47.58691,-93.37936,7124
NLA12_IA-134,1,42.12703,-92.72253,7125
NLA12_CA-105,1,38.50923,-121.536814,7126
NLA12_MO-115,1,40.08012,-93.57834,7132
NLA12_MT-108,1,48.89343,-112.16837,7133
NLA12_NV-105,1,41.2244,-116.53211,7135
NLA12_NV-119,1,41.63168,-118.38884,7136
NLA12_NV-104,1,40.59029,-118.31503,7137
NLA12_RI-112,1,41.84166,-71.60316,7138
NLA12_MN-116,1,44.90729,-93.24242,7141
NLA12_WA-141,1,47.24567,-122.75572,7148
NLA12_RI-113,1,41.45095,-71.51324,7149
NLA12_SD-111,1,45.6386,-97.34225,7150
NLA12_NJ-102,1,40.92558,-74.53292,7151
NLA12_NJ-119,1,41.05569,-74.48188,7152
NLA12_UT-101,2,37.52414,-112.78168,7153
NLA12_UT-222,1,38.62515,-112.43246,7154
NLA12_UT-137,1,37.82169,-112.7216,7155
NLA12_ID-112,1,48.75682,-116.09309,7163
NLA12_ID-102,1,48.45942,-116.82572,7164
NLA12_ID-108,1,47.52172,-116.56451,7167
NLA12_ID-207,1,48.27733,-116.82806,7168
NLA12_CA-R13,1,38.04678,-119.26482,7172
NLA12_CO-101,1,38.30133,-102.75449,7173
NLA12_NY-R02,1,43.45548,-73.59059,7174
NLA12_TX-136,1,32.492541,-100.579,7178
NLA12_WA-101,1,46.42244,-124.03551,7179
NLA12_ID-165,1,48.01025,-116.70882,7187
NLA12_ID-121,1,48.01429,-117.00661,7188
NLA12_ID-105,1,48.18324,-116.52751,7189
NLA12_NY-0106,1,44.37915,-74.36449,7190
NLA12_VA-109,2,37.35238,-79.92758,7196
NLA12_SD-134,1,45.55599,-99.77612,7199
NLA12_CA-R12,1,40.38794,-121.29895,7200
NLA12_TX-111,1,32.23934,-101.31472,7205
NLA12_NY-0110,1,43.85064,-73.63451,7206
NLA12_OR-113,1,42.15695,-122.6073,7207
NLA12_CA-190,1,38.060074,-121.028617,7208
NLA12_NJ-104,1,39.96875,-74.57821,7209
NLA12_NJ-101,1,40.95063,-74.7837,7210
NLA12_IL-118,1,42.248508,-87.962506,7217
NLA12_MD-115,1,38.32557,-76.43279,7219
NLA12_CT-118,1,41.77528,-71.88829,7224
NLA12_UT-294,1,40.75602,-111.7173,7225
NLA12_OR-123,1,42.13079,-122.47835,7226
NLA12_AL-102,1,34.22557,-86.83922,7228
NLA12_CA-154,1,40.62884,-120.00044,7229
NLA12_CA-R06,1,40.39684,-121.36309,7230
NLA12_NH-111,1,43.37859,-70.98519,7231
NLA12_OH-118,1,40.70376,-83.3783,7232
NLA12_RI-103,1,41.99083,-71.59626,7233
NLA12_VA-118,1,38.66371,-77.66837,7237
NLA12_SD-108,1,45.77202,-99.64104,7238
NLA12_IA-101,2,43.14305,-94.65917,7242
NLA12_MN-113,1,44.4306,-96.28825,7243
NLA12_TX-112,1,31.14833,-97.74507,7244
NLA12_TX-152,1,32.58941,-101.14349,7247
NLA12_IL-104,1,42.19642,-88.102002,7249
NLA12_OR-155,1,42.4112,-122.77022,7250
NLA12_MI-144,1,41.87171,-85.8625,7251
NLA12_CA-R10,1,40.40406,-121.36116,7254
NLA12_MO-103,1,39.40582,-94.53309,7255
NLA12_WA-126,1,48.40608,-117.18105,7256
NLA12_WA-112,1,48.42007,-117.6623,7257
NLA12_WA-108,1,48.14743,-117.33475,7258
NLA12_VA-110,1,38.61338,-77.3465,7259
NLA12_VA-103,1,38.96505,-77.33373,7260
NLA12_OK-299,1,35.155058,-94.987939,7262
NLA12_CA-167,1,39.309831,-120.578355,7263
NLA12_RI-108,1,41.70884,-71.63739,7264
NLA12_TX-201,1,30.55869,-95.49689,7265
NLA12_NY-0109,1,44.73581,-74.06487,7266
NLA12_SD-105,1,45.844351,-99.272322,7267
NLA12_IN-146,1,39.177906,-86.33911,7268
NLA12_PA-114,1,41.6328,-75.54845,7269
NLA12_NV-177,1,41.69533,-118.74178,7275
NLA12_NV-137,1,41.16715,-119.82038,7276
NLA12_NV-119,2,41.63163,-118.38911,7277
NLA12_NV-101,2,41.93281,-119.1772,7278
NLA12_IL-106,1,42.376184,-88.126764,7282
NLA12_NY-0111,1,43.24203,-74.49091,7284
NLA12_OK-296,1,35.177579,-96.366777,7286
NLA12_NY-R08,1,42.01444,-74.05813,7287
NLA12_IN-116,1,39.27645,-86.21265,7288
NLA12_CA-R05,1,40.4589,-121.2912,7289
NLA12_AZ-140,1,32.80637,-109.86243,7290
NLA12_AL-R03,1,33.32033,-85.8094,7291
NLA12_AL-103,1,33.54535,-86.19018,7292
NLA12_OH-127,1,39.05566,-82.69068,7294
NLA12_NH-109,1,42.98763,-72.07356,7295
NLA12_ME-R11,1,44.367295,-69.111625,7297
NLA12_MD-103,1,39.68679,-79.2295,7298
NLA12_TX-182,1,31.586,-98.62456,7304
NLA12_RI-111,2,41.77417,-71.44683,7305
NLA12_NV-144,1,39.24082,-117.16498,7306
NLA12_GA-102,1,33.29982,-81.89739,7307
NLA12_ME-114,1,44.53005,-69.99257,7314
NLA12_MT-106,1,47.6826,-112.45949,7321
NLA12_CO-119,1,40.25851,-105.60508,7322
NLA12_CO-106,1,40.33704,-105.12577,7325
NLA12_CA-R01,1,37.94539,-122.62953,7338
NLA12_NY-R04,1,44.39411,-75.67977,7339
NLA12_NY-R11,1,42.06036,-74.17834,7340
NLA12_CA-111,1,39.013420000000004,-121.045176,7341
NLA12_NE-101,1,40.05678,-99.27561,7344
NLA12_ND-114,1,46.82271,-99.78373,7350
NLA12_SD-133,1,44.47722,-99.31273,7357
NLA12_PA-R10,1,40.6782,-78.32748,7360
NLA12_PA-R11,1,39.75715,-79.55154,7361
NLA12_OK-306,1,35.8307,-97.2702,7364
NLA12_CA-200,1,39.368848,-120.32288,7366
NLA12_UT-203,1,40.58958,-111.58919,7367
NLA12_AL-104,1,32.53195,-87.85232,7368
NLA12_NE-106,1,41.03693,-96.84016,7369
NLA12_IN-108,1,41.077,-86.46371,7370
NLA12_IA-120,2,42.62178,-95.18317,7371
NLA12_MS-103,1,30.47446,-88.61635,7372
NLA12_AL-101,2,33.268766,-87.421347,7374
NLA12_AL-112,1,33.36433,-88.16674,7375
NLA12_AL-R05,1,33.29762,-87.67942,7376
NLA12_NY-R07,1,42.14606,-76.49684,7377
NLA12_VA-R14,1,36.74938,-79.87363,7378
NLA12_CA-R03,1,37.63876,-120.28211,7379
NLA12_NH-101,2,43.83734,-71.09218,7380
NLA12_MN-126,1,46.98765,-94.46769,7381
NLA12_WY-124,1,43.89121,-110.66432,7383
NLA12_ND-109,1,46.89271,-99.41645,7384
NLA12_IL-120,1,38.750644,-89.992363,7385
NLA12_ME-R08,1,45.352123,-67.918271,7389
NLA12_ME-R02,1,44.408919,-68.268195,7390
NLA12_AR-101,1,34.53654,-92.27022,7392
NLA12_AL-105,2,31.6206,-88.34999,7394
NLA12_CO-129,1,37.28533,-104.33716,7395
NLA12_CA-R02,1,39.40619,-120.09607,7396
NLA12_OK-119,1,34.28727,-97.16629,7402
NLA12_MN-141,1,46.3994,-95.89005,7403
NLA12_MS-126,1,30.82211,-89.77522,7404
NLA12_NE-110,1,40.32737,-96.53367,7405
NLA12_WY-102,1,45.09453,-108.21118,7406
NLA12_AR-105,1,33.0754,-92.66022,7409
NLA12_VA-104,1,36.94422,-82.20393,7410
NLA12_MN-110,1,46.23717,-94.3388,7411
NLA12_ID-210,1,43.94075,-114.94123,7412
NLA12_ID-145,1,44.30011,-115.25336,7413
NLA12_SD-189,1,44.87784,-99.75032,7414
NLA12_MO-101,1,37.80762,-94.20751,7416
NLA12_ND-149,1,47.06883,-99.07875,7417
NLA12_ND-164,1,47.13834,-99.12896,7418
NLA12_MN-R12,1,47.18747,-95.18492,7419
NLA12_ME-134,1,44.4339,-69.39012,7420
NLA12_NY-R06,1,43.32608,-73.81268,7421
NLA12_NY-R03,1,43.98742,-73.56996,7422
NLA12_CA-166,1,39.761243,-120.712138,7423
NLA12_CA-112,1,39.37361,-121.2792,7424
NLA12_MN-157,1,46.2521,-95.93755,7425
NLA12_ME-R15,1,45.751332,-69.08012,7429
NLA12_ME-R06,1,46.943959,-68.871207,7430
NLA12_ME-R10,1,46.965022,-68.848564,7431
NLA12_MN-R01,1,46.87294,-95.73062,7432
NLA12_MS-105,1,31.30085,-89.43896,7433
NLA12_NE-129,1,41.38303,-96.47379,7435
NLA12_NH-112,2,42.73962,-71.93801,7441
NLA12_IN-160,1,41.32239,-85.76976,7442
NLA12_IN-172,1,41.39136,-85.83068,7443
NLA12_IN-128,1,41.2865,-85.69183,7444
NLA12_IL-109,1,39.443131,-89.959666,7446
NLA12_ND-193,1,47.08327,-99.22789,7449
NLA12_CT-107,1,41.33891,-72.48376,7450
NLA12_SD-165,1,44.32222,-99.73138,7451
NLA12_GA-104,1,34.12916,-84.63402,7453
NLA12_VA-126,1,38.55814,-78.97012,7455
NLA12_AL-114,1,33.88175,-85.93198,7459
NLA12_SD-132,1,45.075333,-101.640138,7460
NLA12_GA-R01,1,32.85885,-84.39717,7461
NLA12_IA-102,1,43.46103,-95.17175,7462
NLA12_ME-109,1,44.868701,-69.23183,7463
NLA12_MN-R13,1,47.04515,-94.50271,7464
NLA12_NV-R01,1,40.59271,-115.39386,7465
NLA12_RI-102,2,41.56354,-71.48042,7466
NLA12_MT-160,1,46.03763,-110.68973,7471
NLA12_MT-156,1,46.62572,-110.73583000000001,7472
NLA12_ME-R03,1,45.65586,-69.927396,7474
NLA12_AZ-107,1,34.36151,-109.36523,7475
NLA12_CO-125,1,39.22084,-106.39173,7476
NLA12_ID-142,1,43.99758,-114.89014,7477
NLA12_ID-158,1,44.10977,-114.96528,7478
NLA12_ID-215,1,43.97952,-114.87971,7479
NLA12_ND-129,1,46.72182,-100.14114,7482
NLA12_TX-114,1,32.82977,-96.72237,7483
NLA12_NY-0108,1,41.340167,-73.670391,7490
NLA12_TX-205,1,29.12702,-95.58322,7496
NLA12_WY-120,1,43.30978,-109.85434,7497
NLA12_WY-117,1,42.73385,-109.09272,7498
NLA12_WY-103,1,42.90311,-109.83102,7499
NLA12_MN-R14,1,46.83184,-92.69501,7500
NLA12_MS-101,2,31.70723,-91.37378,7501
NLA12_MS-112,1,33.59295,-88.51207,7503
NLA12_MS-125,1,32.309227,-89.023814,7504
NLA12_SD-212,1,45.091439,-100.492873,7512
NLA12_ND-103,1,47.074712,-99.63073,7518
NLA12_VT-103,1,44.12642,-73.412,7520
NLA12_ND-172,1,47.21146,-99.34187,7526
NLA12_MD-118,1,39.24322,-75.85558,7527
NLA12_OH-R02,1,41.1322,-81.23499,7528
NLA12_CA-145,1,37.246855,-121.872328,7529
NLA12_FL-103,1,28.57397,-81.6441,7530
NLA12_FL-108,1,30.41624,-84.58564,7531
NLA12_FL-R06,1,30.22533,-82.43329,7532
NLA12_ID-166,1,43.0792,-112.6888,7533
NLA12_ME-110,1,44.02721,-70.52102,7534
NLA12_MS-128,1,34.3144,-88.5924,7535
NLA12_SD-107,1,43.76847,-103.51731,7536
NLA12_VA-102,1,37.11895,-77.62902,7537
NLA12_WA-R08,1,47.13147,-119.91277,7538
NLA12_ND-160,1,47.17379,-99.77033,7543
NLA12_NH-107,1,42.9422,-71.2365,7544
NLA12_IN-127,1,39.26605,-86.41625,7548
NLA12_ID-110,1,43.3294,-113.92779,7549
NLA12_SD-119,1,43.18477,-104.01907,7552
NLA12_MD-108,1,39.12212,-77.1295,7558
NLA12_ND-194,1,48.72463,-102.12305,7559
NLA12_OR-129,1,43.85348,-124.14714,7560
NLA12_CA-128,1,39.726058,-122.84196,7563
NLA12_VA-119,1,37.29807,-76.617503,7564
NLA12_VA-R06,1,37.30954,-76.70388,7565
NLA12_ME-106,1,44.50568,-70.72172,7570
NLA12_MS-113,1,34.65396,-88.73232,7571
NLA12_OH-102,1,40.38076,-84.32321,7572
NLA12_MN-104,1,46.70161,-95.74776,7573
NLA12_MN-131,1,47.64344,-96.24232,7574
NLA12_IN-111,1,39.60886,-84.97072,7579
NLA12_WY-R02,1,43.00215,-109.865964,7580
NLA12_MN-143,1,46.73226,-96.07649,7581
NLA12_CT-126,1,41.84382,-72.10773,7582
NLA12_IN-101,1,41.5807,-84.9232,7584
NLA12_VA-106,1,37.2968,-76.82047,7586
NLA12_ID-203,1,42.26009,-111.46988,7587
NLA12_ID-122,1,42.88609,-111.95311,7588
NLA12_IN-130,1,38.12427,-86.64764,7589
NLA12_ID-198,1,44.21431,-111.61628,7590
NLA12_IN-113,1,41.7141,-85.0426,7592
NLA12_UT-167,1,39.36466,-110.79962,7593
NLA12_PA-117,1,40.92317,-75.16187,7595
NLA12_PA-106,1,40.86894,-75.60051,7596
NLA12_ME-103,1,45.34454,-70.67757,7597
NLA12_OK-288,1,34.22839,-96.41856,7598
NLA12_OR-107,1,43.63032,-124.17878,7615
NLA12_MS-116,2,34.00226,-89.76264,7620
NLA12_WA-R10,1,46.95921,-119.28866,7621
NLA12_OR-145,1,43.50683,-124.23012,7622
NLA12_MT-110,1,45.86661,-113.55076,7623
NLA12_MT-152,1,45.57721,-113.00423,7625
NLA12_WY-133,1,42.71336,-109.17883,7631
NLA12_IN-147,1,40.1531,-85.64597,7633
NLA12_VA-101,2,37.29613,-77.88539,7635
NLA12_VA-R05,1,37.35854,-76.84151,7636
NLA12_OH-137,1,41.0549,-81.54556,7637
NLA12_TX-113,1,32.79069,-94.60765,7640
NLA12_WA-R09,1,47.58948,-119.31923,7642
NLA12_UT-196,1,39.71554,-111.29285,7643
NLA12_ND-202,1,48.66563,-103.06429,7644
NLA12_ND-198,1,48.87739,-99.98119,7645
NLA12_ND-190,1,48.54641,-99.18439,7649
NLA12_ME-121,1,43.84541,-70.89035,7650
NLA12_OH-134,1,40.17657,-84.26595,7652
NLA12_ID-104,1,42.23664,-111.85457,7671
NLA12_CO-121,1,37.67319,-107.11195,7684
NLA12_WA-102,1,47.31065,-121.3009,7685
NLA12_CO-117,1,37.31672,-107.11303,7686
NLA12_WY-115,1,41.1526,-110.83243,7698
NLA12_ND-145,1,47.07976,-99.73041,7701
NLA12_IN-134,1,41.44609,-87.16851,7703
NLA12_ME-130,1,44.41589,-70.26452,7706
NLA12_ND-131,1,46.59737,-101.82358,7707
NLA12_CA-188,1,37.774771,-122.114115,7712
NLA12_MT-124,1,46.12074,-113.3746,7713
NLA12_SD-147,1,43.204,-99.61633,7714
NLA12_OR-105,1,44.68011,-118.04742,7719
NLA12_MN-121,1,45.310726,-95.092222,7723
NLA12_DE-101,1,39.42477,-75.68706,7729
NLA12_SD-137,1,43.27904,-99.65488,7730
NLA12_TX-104,1,30.00607,-97.82236,7734
NLA12_WI-144,1,44.92241,-89.03812,7735
NLA12_MN-119,1,45.363887,-96.498302,7737
NLA12_VA-R18,1,37.41277,-76.71008,7738
NLA12_OK-132,1,34.729514,-97.773089,7739
NLA12_CA-119,1,37.98856,-120.538934,7740
NLA12_WA-R11,1,48.86547,-121.67665,7743
NLA12_OR-154,1,44.36245,-117.69376,7747
NLA12_MN-103,1,46.43682,-93.95959,7748
NLA12_IN-144,1,41.26957,-85.5409,7753
NLA12_IN-110,1,41.33376,-85.76771,7754
NLA12_IN-105,1,41.41588,-86.47303,7757
NLA12_WI-R12,1,46.0491,-89.86057,7758
NLA12_ID-101,2,44.96196,-116.4576,7761
NLA12_OK-292,1,34.643358,-97.854328,7764
NLA12_MN-106,1,45.915128,-95.40661,7765
NLA12_MN-115,1,46.419670000000004,-95.83781,7767
NLA12_CO-R04,1,40.2185,-105.3777,7768
NLA12_AL-113,1,30.97354,-88.05455,7769
NLA12_NC-104,1,34.93309,-77.10308,7770
NLA12_IN-164,1,41.13129,-86.26611,7772
NLA12_ME-101,1,44.88005,-68.22761,7773
NLA12_ME-126,1,44.87237,-67.58119,7774
NLA12_NE-107,1,41.78703,-102.52301,7775
NLA12_OR-112,1,43.92646,-118.15546,7776
NLA12_VA-112,1,36.70407,-76.61361,7777
NLA12_VA-123,1,36.91923,-76.15064,7778
NLA12_WI-R13,1,45.98408,-89.80241,7785
NLA12_MI-150,1,46.39925,-87.44798,7787
NLA12_GA-111,1,32.18106,-83.171,7791
NLA12_IN-102,1,41.28154,-85.79297,7793
NLA12_IN-106,1,41.22375,-85.65148,7794
NLA12_MI-125,1,46.79265,-88.25697,7795
NLA12_CA-108,1,37.1301,-119.52294,7796
NLA12_UT-118,1,40.82023,-110.39043,7798
NLA12_CT-103,1,41.67644,-73.14452,7800
NLA12_MN-177,1,44.26595,-93.8298,7802
NLA12_PA-108,2,40.15474,-74.7914,7803
NLA12_TX-116,1,32.59325,-98.31779,7804
NLA12_IN-166,1,40.97454,-87.51789,7805
NLA12_WI-134,1,42.94666,-89.40969,7808
NLA12_OR-102,1,43.41319,-119.40947,7810
NLA12_AR-109,1,33.81787,-94.06009,7811
NLA12_AR-104,1,35.56169,-93.63668,7812
NLA12_FL-130,1,28.56479,-81.77921,7814
NLA12_MN-167,1,45.07973,-94.8139,7815
NLA12_NC-127,1,35.21548,-79.40151,7816
NLA12_ME-120,1,45.33398,-69.26599,7819
NLA12_AZ-103,1,35.02087,-111.40371,7821
NLA12_FL-102,2,28.09254,-81.70596,7826
NLA12_CO-133,1,37.54059,-107.59734,7827
NLA12_MN-160,1,46.19717,-94.57475,7828
NLA12_IN-159,1,39.77671,-86.53529,7829
NLA12_NE-111,1,41.95623,-103.52837,7830
NLA12_FL-109,1,28.84099,-81.26036,7836
NLA12_FL-105,1,28.85217,-81.84965,7839
NLA12_NE-112,1,42.91853,-102.03606,7840
NLA12_UT-218,1,40.43818,-111.49759,7841
NLA12_SC-112,2,33.67972,-81.33895,7844
NLA12_NC-124,1,35.11543,-80.26472,7845
NLA12_NC-115,1,35.22408,-78.81448,7846
NLA12_SD-131,1,43.080508,-98.080829,7856
NLA12_ND-156,1,47.1813,-99.23613,7858
NLA12_WY-116,1,42.80243,-109.45862,7859
NLA12_SC-118,1,33.46428,-80.39027,7862
NLA12_IN-120,1,41.35336,-85.44724,7895
NLA12_IN-145,1,41.71673,-85.65829,7896
NLA12_FL-110,2,27.84212,-81.50935,7908
NLA12_FL-126,1,28.02939,-81.41893,7909
NLA12_MO-105,1,38.09534,-91.45605,7911
NLA12_MO-110,1,38.42868,-91.48034,7912
NLA12_ID-112,2,48.75673,-116.09291,7913
NLA12_IN-101,2,41.58076,-84.92328,7914
NLA12_WA-109,1,48.70852,-122.32779,7915
NLA12_CA-103,1,39.11826,-120.4273,7916
NLA12_ME-102,1,45.63571,-70.36275,7917
NLA12_OR-109,1,43.74835,-122.02254,7918
NLA12_IN-149,1,41.4997,-85.37142,7920
NLA12_IN-179,1,39.76754,-85.75705,7921
NLA12_IN-187,1,41.74914,-84.8411,7922
NLA12_ME-116,1,45.50528,-69.95329,7923
NLA12_MN-152,1,45.42347,-95.47471,7924
NLA12_MT-140,1,47.05934,-113.93393,7925
NLA12_NE-125,1,42.55806,-100.52402,7926
NLA12_SC-102,1,33.0358,-79.98166,7927
NLA12_WY-R04,1,44.494999,-110.429865,7932
NLA12_IL-112,1,37.82058,-88.90097,7933
NLA12_CA-111,2,39.01336,-121.04615,7937
NLA12_SD-115,2,42.72314,-96.80444,7940
NLA12_ME-R07,1,46.352332,-69.05845,7941
NLA12_MN-112,1,44.20412,-93.89365,7942
NLA12_WI-161,1,44.331,-89.18304,7943
NLA12_MN-135,1,45.17613,-95.14776,7945
NLA12_OR-128,1,43.55159,-121.97582,7949
NLA12_CT-108,1,41.65365,-73.210217,7953
NLA12_NY-0104,2,43.63025,-73.42729,7954
NLA12_MD-104,1,38.38491,-75.59608,7955
NLA12_WA-133,1,48.56796,-123.07337,7956
NLA12_CO-130,1,39.6461,-106.16733,7957
NLA12_UT-126,1,41.92312,-111.65698,7958
NLA12_OK-107,1,35.671941,-94.978166,7959
NLA12_NE-121,1,42.51854,-100.50729,7960
NLA12_VA-127,1,37.15327,-77.51831,7963
NLA12_VA-130,1,37.99643,-78.17706,7964
NLA12_MN-114,1,45.24244,-94.94876,7971
NLA12_DE-103,1,38.64418,-75.54819,7972
NLA12_IL-116,1,37.691991,-88.711266,7973
NLA12_MO-108,2,36.65869,-91.88337,7974
NLA12_PA-113,1,41.62257,-80.30467,7982
NLA12_MD-105,2,38.42394,-75.55796,7983
NLA12_IN-185,1,41.32737,-85.45614,7984
NLA12_CA-135,1,38.69995,-120.04468,7988
NLA12_CA-123,1,38.76404,-119.96591,7989
NLA12_SD-101,2,45.2551,-100.26185,7990
NLA12_GA-112,2,33.37347,-84.28451,7993
NLA12_TX-128,1,32.66272,-97.60996,7994
NLA12_OR-144,1,43.76422,-122.00835,7995
NLA12_UT-159,1,40.70464,-110.96246,7996
NLA12_UT-147,1,40.68105,-111.09724,7998
NLA12_SC-127,1,32.93373,-80.42376,8000
NLA12_WY-R01,1,43.643175,-110.793793,8007
NLA12_MT-144,1,46.31434,-110.03271,8008
NLA12_SD-143,1,43.8884,-101.15076,8010
NLA12_SC-104,2,34.35666,-81.76221,8011
NLA12_IN-103,1,41.40192,-85.37329,8012
NLA12_ME-129,1,45.44889,-68.18728,8013
