SITE_ID,sampledate,LAT_DD,LON_DD,Alkalinity,"Carbon, dissolved organic",Chlorophyll a,Conductivity,"Nitrogen, total","Phosphorus, total",Turbidity,"Aluminum, dissolved","Calcium, dissolved","Chloride, dissolved","Color, true","Magnesium, dissolved",Microcystin,"Nitrogen, NH4","Nitrogen, nitrite (NO2)","Nitrogen, nitrite (NO2) + nitrate (NO3)","pH, field or closed",Potassium,"Silica, dissolved",Sodium,"Sulfate, dissolved","Solids, total suspended","Carbon, total organic","Atrazine, dissolved","Nitrogen, total Kjeldahl"
NLA12_NH-R04,2012-06-18,43.02256679,-72.01641972,51,2.26,0.604,15.11,181,14,0.44,33,1.038,0.499,8,0.238,0.0745,3.7,0,3,6.6,0.198,4.864,1.164,2.979,NA,NA,NA,NA
NLA12_NJ-101,2012-07-13,40.95091108,-74.78413343,3234,3.31,19.08571429,372,593,49,3.3,0,30.73,21.577,15,21.88,0.07478,25,0,0,8.48,1.31,11.876,14.48,6.088,NA,NA,NA,NA
NLA12_NJ-101,2012-09-19,40.95091108,-74.78413343,3014,3.58,13.973333330000001,355,618,50,4.91,0,26.84,20.547,12,21.88,0.05963,18,0,4,8.57,1.466,10.129,14.6,7.403,NA,NA,NA,NA
NLA12_NJ-102,2012-07-12,40.92768105,-74.53808878,1628,7.14,27.9,294,828,158,5.51,0,24.3,35.124,27,6.386,0.10782,37,0,0,8.01,3.181,3.049,25.29,11.488,NA,NA,NA,NA
NLA12_NJ-103,2012-09-21,40.76302852,-74.28588089,786,5.17,35.76,445,965,57,9.58,14,25.72,96.057,16,9.475,0.32277,12,2,73,7.93,1.868,4.091,44.42,12.092,NA,NA,NA,NA
NLA12_NJ-104,2012-07-15,39.97091954,-74.5712097,105,6.22,21.64,66.2,399,39,4.23,51,2.66,11.39,55,1.146,0.08045,11,0,3,6.31,1.066,3.27,6.698,5.319,NA,NA,NA,NA
NLA12_NJ-105,2012-09-13,41.14260568,-74.40940536,328.1,4.03,3.216,94.2,426,12,0.81,5,5.466,15.278,30,1.963,0.0682,7.2,0,4,7.51,0.252,0.543,9.839,4.337,NA,NA,NA,NA
NLA12_NJ-106,2012-09-14,41.03000369,-74.30117131,770.6,6.04,105.84,137.2,1002.9999999999999,87,3.35,0,10.23,16.809,34,3.189,0.24747,17,0,2,7.63,1.233,2.803,10.87,2.402,NA,NA,NA,NA
NLA12_NJ-107,2012-06-26,41.24716907,-74.52116845,1603,3.57,15.728,627,465,49,3.36,0,23.34,138.332,16,6.885,0.0873,11,0,2,7.9,1.418,3.454,95.46,8.124,NA,NA,NA,NA
NLA12_NJ-108,2012-09-25,39.84947938,-74.78728568,71.7,6.59,3.744,128.8,763,24,1.53,101,2.331,27.537,63,1.512,0,103,3,214,6.27,1.467,4.407,18.46,8.563,NA,NA,NA,NA
NLA12_NJ-118,2012-07-10,40.79987801,-74.78468146,1073,2.35,7.9,354,688,38,2.88,6,27.25,64.312,22,10.86,0.05344,48,6,466,8.04,1.644,9.637,19.57,11.842,NA,NA,NA,NA
NLA12_NJ-119,2012-07-11,41.05618106,-74.48217948,914.2,2.91,4.927,352,336,17,1.53,2,15.03,73.318,15,7.254,0,12,0,2,8.21,0.947,4.312,41.78,8.197,NA,NA,NA,NA
NLA12_NJ-131,2012-07-09,39.4076583,-74.77816024,127,5.59,2.901333333,43.3,313,7,0.97,57,1.126,7.334,42,0.817,0.33924,11,0,3,7.04,0.76,0.162,4.273,1.779,NA,NA,NA,NA
NLA12_NJ-131,2012-09-18,39.4076583,-74.77816024,73.2,3.82,2.445714286,34.1,295,9,0.53,21,0.815,6.317,26,0.721,0.29008,8.5,0,3,6.6,0.597,1.58,3.938,1.733,NA,NA,NA,NA
NLA12_NJ-R01,2012-09-20,41.1853168,-74.34725508,36.4,5.6,11.472,14.89,466,25,1.61,86,0.73,0.882,35,0.369,0,8.6,1,3,5.72,0.429,0.654,0.774,2.118,NA,NA,NA,NA
NLA12_NM-104,2012-06-01,35.97484061,-105.9169632,570.1,2.93,4.52,66,180,30,1.96,21,9.639,0.665,18,1.335,0.07155,0.5,0,0,8.1,0.613,9.13,2.192,4.37,NA,NA,NA,NA
NLA12_NM-104,2012-08-15,35.97484061,-105.9169632,1118,3.26,22,120.8,344,36,5.59,14,18.62,0.744,20,1.809,0.07522,4.2,0,0,8.46,0.822,7.944,2.591,4.783,NA,NA,NA,NA
NLA12_NM-105,2012-05-30,35.7589017,-105.1444719,4598,18.96,8.586666667,880,1348,77,37.76,123,51.54,46.216,1,36.9,0.10312,16,0,0,8.63,8.844,1.866,93.41,170.107,NA,NA,NA,NA
NLA12_NM-117,2012-06-03,36.89563356,-105.1370534,3873,17.68,4.658333333,436,1129,25,0.43,4,23.44,16.761,8,16.5,0,56,0,1,8.64,3.683,0.239,54.69,14.079,NA,NA,NA,NA
NLA12_NM-117,2012-08-19,36.89563356,-105.1370534,3621,18.56,10.8,401,1348,28,6.84,12,13.87,16.817,13,15.82,0,9.9,0,0,9.18,3.243,2.494,55.38,12.501,NA,NA,NA,NA
NLA12_NM-129,2012-06-10,35.35167925,-103.4881351,5133,6.17,1.58,1577,505,24,4.21,0,44.78,92.957,12,50.27,0.11632,9.6,0,5,8.7,11.27,3.506,244.8,429.526,NA,NA,NA,NA
NLA12_NM-132,2012-05-28,36.83163302,-104.2263032,3512,4.63,23.521,458,1231,231,78.48,20,51.05,2.538,6,21.91,0.11607,3.6,0,19,8.56,4.081,15.175,19.58,77.088,NA,NA,NA,NA
NLA12_NM-133,2012-06-04,36.88334317,-105.2471097,1938,19.07,NA,204,1503,52,3.18,0,22.43,3.756,16,7.12,0.05113,14,0,0,8.02,3.187,0.904,12.71,1.065,NA,NA,NA,NA
NLA12_NM-134,2012-06-07,36.79890899,-108.1040209,1901,1.67,1.83,391,129,17,1.64,43,54.62,10.449,5,8.086,0.11213,1.8,0,0,8.43,1.895,3.357,14.15,87.399,NA,NA,NA,NA
NLA12_NM-138,2012-06-08,35.98082795,-108.9316434,1976,3.31,1.915,201,305,152,2.18,9,33.18,2.36,8,3.514,0.08455,2.3,0,1,8.62,1.675,27.383,4.718,3.547,NA,NA,NA,NA
NLA12_NM-150,2012-06-06,36.7118285,-108.1531642,2117,3.72,34.4,558,939,159,18.3,30,69.03,16.906,16,10.95,0.1281,6,0,0,8.12,2.903,0.034,26.77,151.977,NA,NA,NA,NA
NLA12_NM-152,2012-05-29,36.17599422,-104.8160803,9834,18.45,12.88,898,1511,256,60.88,0,35.59,21.678,23,60.95,0.16781,51,0,52,8.84,7.193,33.099,104.4,27.272,NA,NA,NA,NA
NLA12_NM-160,2012-06-11,35.66711339,-105.2417642,2647,4.86,3.28,506,611,214,58.1,3,71.16,7.976,17,10.84,0.09088,6.8,0,105,8.44,2.477,9.705,24.3,123.735,NA,NA,NA,NA
NLA12_NM-161,2012-08-16,36.59549602,-105.4171201,1324,2.8,1.715,132.8,214,16,0.74,7,22.25,0.185,19,2.389,0,5.4,0,2,8.09,0.628,1.286,0.894,3.246,NA,NA,NA,NA
NLA12_NM-162,2012-08-17,36.87227505,-106.9285162,2588,8.43,1.93,1168,626,56,0.49,0,37.61,5.072,23,80.39,0.21026,19,0,0,9.36,5.054,0.665,101.9,500.366,NA,NA,NA,NA
NLA12_NV-101,2012-06-06,41.92898525,-119.1790015,3247,4.86,6.528,366,1061,437,58.73,28,30.24,11.926,18,6.267,0.10979,79,0,136,8.33,9.489,26.783,33.62,13.039,NA,NA,NA,NA
NLA12_NV-101,2012-07-17,41.92898525,-119.1790015,4445,6.26,13.66153846,489,1049,565,57.67,14,39.15,15.564,28,8.868,0.03095,53,0,41,8.49,13.18,61.749,48.13,15.97,NA,NA,NA,NA
NLA12_NV-102,2012-06-20,37.90817585,-114.2671693,4081,5.16,4.714666667,615,645,138,1.75,37,34.63,61.048,25,16.58,0.12735,14,0,0,8.64,10.79,51.3,71.14,20.252,NA,NA,NA,NA
NLA12_NV-103,2012-06-19,38.39816173,-115.117053,5222,5.24,0.334,645,463,27,1.16,0,22.78,19.059,15,43.86,0.12256,8.200000000000001,0,0,9.03,11.8,7.105,50.91,65.437,NA,NA,NA,NA
NLA12_NV-104,2012-07-12,40.69658925,-118.2877882,5470,6.26,3.101538462,924,573,125,13.46,11,43.5,85.172,18,18.85,0.08449,13,0,2,8.63,16.1,36.401,132.5,80.45,NA,NA,NA,NA
NLA12_NV-105,2012-07-11,41.21823837,-116.5203252,1928,4.34,4.305882353,265,389,246,15.66,38,22.02,11.522,10,6.334,0,8,0,2,8.47,5.817,20.782,22.76,20.423,NA,NA,NA,NA
NLA12_NV-106,2012-06-07,39.48435525,-118.7235713,1644,3.2,3.84,255,588,173,24.3,14,22,8.272,13,5.324,0.07961,7,1,256,8.36,2.897,23.808,20.79,31.573,NA,NA,NA,NA
NLA12_NV-109,2012-06-27,40.04718141,-119.5715783,22163,9.5,0.329142857,8483,606,83,0.92,0,9.398,1996.31,4,105.9,0.21742,9.799999999999999,0,0,9.18,113.1,1.183,1731,296.485,NA,NA,NA,NA
NLA12_NV-119,2012-07-10,41.6332907,-118.3893572,1568,2.99,5.488,222,510,108,1.01,0,14.99,14.379,25,6.514,0.06941,6.3,0,2,9.68,3.59,27.715,19.33,12.007,NA,NA,NA,NA
NLA12_NV-119,2012-07-18,41.6332907,-118.3893572,1447,3.77,32.964,212,728,166,1.44,0,13.85,14.969,18,5.594,0.16729,19,0,2,9.66,3.416,27.438,19.07,11.946,NA,NA,NA,NA
NLA12_NV-127,2012-06-12,41.75740963,-115.7220267,2599,5.97,1.815,249,573,43,1.33,0,32.08,1.705,20,10.2,0.05559,9.4,0,4,8.28,1.002,4.271,6.58,0.115,NA,NA,NA,NA
NLA12_NV-137,2012-07-16,41.16858314,-119.8174513,2174,2.26,4.288,261,351,230,54.76,16,13.83,6.997,15,5.665,0.04681,44,0,47,8.33,7.665,60.271,28.23,12.862,NA,NA,NA,NA
NLA12_NV-141,2012-06-25,39.54187799,-119.7789359,2040,6.34,5.141333333,1197,1103,137,1.55,5,118.6,53.263,23,49.03,0.48171,416,0,70,8.09,3.426,28.376,81.12,454.446,NA,NA,NA,NA
NLA12_NV-144,2012-07-19,39.24114932,-117.1658183,2472,1.43,11.64444444,287,206,20,0.49,0,23.11,0.859,12,21.65,0.10593,28,0,0,8.98,0.466,2.728,3.57,30.377,NA,NA,NA,NA
NLA12_NV-167,2012-06-14,41.19805974,-115.8922956,4605,10.42,0.410133333,541,845,150,1.11,1,33.3,19.139,29,31.6,0,19,0,0,8.86,19.13,45.03,30.07,35.847,NA,NA,NA,NA
NLA12_NV-177,2012-07-17,41.69458237,-118.7419158,914.2,3.48,1.771428571,98.3,415,88,1.88,238,10.85,1.512,20,0.859,0.10775,50,0,8,9.16,1.024,20.375,7.762,1.794,NA,NA,NA,NA
NLA12_NV-193,2012-06-26,39.10754761,-119.9072662,815.9,4.79,2.064,451,445,21,3.06,0,26.71,110.054,4,15.75,0.09561,11,0,0,9.53,4.39,0.871,29.43,0.077,NA,NA,NA,NA
NLA12_NV-R01,2012-07-25,40.59285373,-115.3943332,496.3,0.93,1.908,53.6,75,12,0.15,46,8.993,0.517,12,0.337,0.07378,2.2,0,2,8.03,0.303,1.564,0.806,1.57,NA,NA,NA,NA
NLA12_NY-0101,2012-06-20,42.49915505,-77.1490251,1700,2.33,0.912727273,296,218,10,0.38,2,28.76,26.958,3,9.239,0.09897,6.3,0,41,8.33,2.013,2.345,15.02,20.145,NA,NA,NA,NA
NLA12_NY-0101,2012-09-13,42.49915505,-77.1490251,1695,2.49,1.59,299,266,8,0.28,0,28.52,29.104,18,9.212,0.09262,6.1000000000000005,0,2,8.33,2.067,1.277,15.22,21.355,NA,NA,NA,NA
NLA12_NY-0102,2012-06-27,44.03842234,-74.36720503,76.8,5.07,1.171428571,28.2,396,16,0.79,62,2.325,2.277,36,0.525,0.08589,24,2,136,6.61,0.31,5.281,2.153,2.995,NA,NA,NA,NA
NLA12_NY-0103,2012-09-19,42.02259255,-73.48550577,29.3,1.31,1.28,14.46,111,4,0.34,16,0.919,0.45,10,0.311,0,4.1000000000000005,0,4,5.97,0.126,0.465,0.78,3.665,NA,NA,NA,NA
NLA12_NY-0104,2012-06-13,43.62876093,-73.42646982,1804,3.15,4.7,236,429,55,6.37,14,29.4,13.307,12,6.331,0.0802,35,0,148,8.16,1.032,3.63,9.716,9.527,NA,NA,NA,NA
NLA12_NY-0104,2012-08-15,43.62876093,-73.42646982,2210,4.09,9.552,298,524,53,3.4,0,35.03,21.588,18,7.636,0.07086,77,0,7,7.78,1.689,4.108,14.42,9.8,NA,NA,NA,NA
NLA12_NY-0106,2012-07-12,44.37867633,-74.36423487,135.1,3.52,1.844,22,248,14,0.58,7,2.295,0.203,18,0.404,0,9.299999999999999,0,2,7.05,0.233,2.5,0.893,2.798,NA,NA,NA,NA
NLA12_NY-0108,2012-07-27,41.33989604,-73.67007006,1719,5.83,41.6,427,694,124,2.67,0,28.68,70.336,30,8.216,0.08741,10,0,2,7.82,2.649,13.953,42.96,15.264,NA,NA,NA,NA
NLA12_NY-0109,2012-07-18,44.73604256,-74.06546921,150.1,14.66,12.64,26,485,26,1.65,123,3.065,0.159,135,0.923,0.06832,27,0,5,6.61,0.231,5.004,0.807,1.451,NA,NA,NA,NA
NLA12_NY-0110,2012-07-15,43.8504499,-73.63471673,163.4,3.46,2.202666667,29.3,321,11,0.72,5,3.213,0.337,18,0.77,0,15,0,3,7.11,0.371,2.216,0.769,4.695,NA,NA,NA,NA
NLA12_NY-0111,2012-07-16,43.24193911,-74.48992678,47.3,3.84,1.691,13.53,426,12,0.67,51,0.996,0.304,20,0.228,0,70,0,26,6.36,0.323,0.139,0.653,2.321,NA,NA,NA,NA
NLA12_NY-0112,2012-09-14,42.32527988,-77.17720022,2692,6,5.137777778,369,486,33,1.19,0,41.51,31.142,30,10.56,0.08085,5.2,0,2,8,0.861,10.742,18.45,8.546,NA,NA,NA,NA
NLA12_NY-R02,2012-07-11,43.45530211,-73.58953255,350.5,3.33,1.05,45.7,224,12,0.35,14,6.048,0.47,12,1.165,0,12,1,3,7.67,0.264,4.42,0.943,4.129,NA,NA,NA,NA
NLA12_NY-R03,2012-07-24,43.98761718,-73.57062703,182.6,3.27,2.664,25.5,251,9,0.81,5,3.285,0.162,17,0.439,0,17,0,2,7.22,0.143,2.636,0.662,2.739,NA,NA,NA,NA
NLA12_NY-R04,2012-07-20,44.39373075,-75.67976887,1475,10.07,71.2,146.7,1271,136,12.76,0,20.87,0.484,30,5.156,0.10231,13,0,2,7.99,0.942,3.051,1.787,2.846,NA,NA,NA,NA
NLA12_NY-R06,2012-07-25,43.32606664,-73.81278904,174.3,4.97,16.48,24,340,23,1.19,9,2.616,0.205,29,0.647,0.08931,10,0,0,6.89,0.168,2.615,0.957,2.415,NA,NA,NA,NA
NLA12_NY-R07,2012-07-22,42.14582693,-76.49743796,315.5,8.32,92,43.1,1808,176,23.1,3,4.901,2.039,34,1.047,0,9.1,0,2,6.1,0.388,3.175,1.045,1.109,NA,NA,NA,NA
NLA12_NY-R08,2012-07-17,42.01444485,-74.05739193,227.3,3.31,2.38,34.4,289,17,1.3,3,3.645,0.548,2,1.089,0.05529,8.1,0,2,7.37,0.327,2.211,1.059,4.736,NA,NA,NA,NA
NLA12_NY-R11,2012-07-19,42.06057748,-74.17588801,192,1.52,1.38,35.2,140,9,0.56,3,3.667,2.05,5,0.665,0.03237,7.6,0,0,7.38,0.203,1.645,1.78,3.683,NA,NA,NA,NA
NLA12_OH-101,2012-08-16,40.36715267,-83.05951671,2442,6.51,74.56,444,1326,159,12.1,3,40.11,41.341,30,18.29,0.09333,10,0,0,8.53,4.536,0.396,23.69,40.576,NA,NA,NA,NA
NLA12_OH-101,2012-09-05,40.36715267,-83.05951671,2525,6.32,62.6,464,1215,155,11.56,2,41.26,42.587,30,17.93,0.07891,25,0,4,8.14,4.463,0.295,24.93,40.261,NA,NA,NA,NA
NLA12_OH-102,2012-07-31,40.37248248,-84.34011043,3505,9.79,81.6,584,2129,572,26.24,7,50.44,68.617,32,22.2,0.08482,15,0,2,9.37,5.692,2.738,37.6,26.741,NA,NA,NA,NA
NLA12_OH-103,2012-07-02,40.03999071,-81.01388786,2068,3.38,3.76,390,353,17,2.09,3,45.39,25.721,9,11.13,0.0884,6.8,0,0,8.36,2.431,1.97,16.44,56.751,NA,NA,NA,NA
NLA12_OH-104,2012-08-22,41.08846075,-82.7290152,2599,6.19,53.92,620,1226,88,7.32,0,48.1,58.33,36,21.64,1.47749,11,0,10,8.46,7.009,2.599,43.71,90.897,NA,NA,NA,NA
NLA12_OH-105,2012-09-18,40.49553571,-83.89988027,2248,6.16,111.2,304,1360,138,24.99,7,28.6,14.928,16,16.65,1.3513,12,0,2,8.56,4.081,0.639,7.274,20.898,NA,NA,NA,NA
NLA12_OH-106,2012-08-27,39.77597099,-81.52247236,2427,4.92,9.066666667,292,448,21,2.24,6,43.23,5.259,22,8.039,0.06639,8.5,0,0,8.42,2.845,1.601,6.791,25.129,NA,NA,NA,NA
NLA12_OH-107,2012-08-20,41.05750722,-81.34450481,1665,5.75,105.984,321,1949,128,26.45,5,27.06,35.456,15,10.48,4.26905,6.8999999999999995,0,0,8.83,2.331,11.478,19.77,20.956,NA,NA,NA,NA
NLA12_OH-112,2012-09-06,41.23823423,-83.02039327,1992,4.43,8.587,291,520,26,2.58,10,34.3,16.243,18,11.26,0.0799,7.8,0,2,8.63,5.026,2.015,5.279,23.707,NA,NA,NA,NA
NLA12_OH-113,2012-09-19,40.76004634,-81.10117086,1262,5.39,88.8,157.1,1778,164,7.67,1,20.15,5.563,28,4.544,0.3316,38,1,6,7.89,1.655,6.399,3.938,6.317,NA,NA,NA,NA
NLA12_OH-115,2012-08-23,39.65347461,-82.47378134,1201,2.59,3.188,210,234,9,0.36,5,21.13,12.893,5,7.218,0.94085,4.8,0,0,8.13,2.163,3.585,8.119,22.78,NA,NA,NA,NA
NLA12_OH-118,2012-07-17,40.70340664,-83.37874497,1985,2.04,1.22,329,149,5,2.75,7,42.33,11.799,0,12.22,0.06725,6.7,0,0,7.86,1.294,1.46,5.039,48.465,NA,NA,NA,NA
NLA12_OH-118,2012-08-21,40.70340664,-83.37874497,2017,1.71,10.4,329,198,14,8.23,4,43.07,11.805,15,12.4,0.10274,6.8,0,0,8.46,1.356,2.184,5.398,48.279,NA,NA,NA,NA
NLA12_OH-122,2012-09-13,39.66169251,-84.64620693,2525,6.52,64.32,315,1475,109,6.97,0,21.19,20.723,27,22.57,0.07746,15,0,2,8.86,4.604,3.708,6.869,10.173,NA,NA,NA,NA
NLA12_OH-127,2012-07-19,39.05604224,-82.69067345,431.6,2.98,1.712,100.7,208,8,1.45,7,8.31,2.714,11,3.991,0.08445,7.1000000000000005,0,2,7.77,1.724,3.202,2.677,19.868,NA,NA,NA,NA
NLA12_OH-134,2012-08-02,40.17663921,-84.26522022,4258,6.35,77.44,537,1395,289,6.7,0,49.85,34.88,24,25.45,0.21548,24,0,3,8.44,4.229,8.702,22.98,25.446,NA,NA,NA,NA
NLA12_OH-136,2012-07-11,41.11051556,-82.08387214,1329,7.59,204.48,180.7,2745,185,33.66,4,18.68,12.193,25,5.357,1.2751,14,0,0,8.72,2.063,1.182,8.478,5.351,NA,NA,NA,NA
NLA12_OH-137,2012-08-02,41.05566632,-81.54576139,1756,5.14,36.25714286,724,845,41,3.63,6,36.44,153.589,20,13.49,1.01812,10,0,0,9.06,3.456,3.536,89.04,38.268,NA,NA,NA,NA
NLA12_OH-R02,2012-07-30,41.13160512,-81.23283319,872.1,7.04,4.4,397,445,10,0.95,0,16.24,85.31,28,4.182,0,6.4,0,2,7.69,1.585,0.841,56.14,10.58,NA,NA,NA,NA
NLA12_OH-R03,2012-09-05,41.44474462,-81.17478031,932.3,6.99,5.344,123.3,460,22,0.76,0,17.39,2.504,32,3.947,0.11081,15,0,2,7.88,0.046,4.318,1.463,10.101,NA,NA,NA,NA
NLA12_OK-101,2012-06-12,34.95361555,-96.71815923,4050,4.18,15.5,1206,1200,48,5.36,NA,44.2,165,23,43.9,0.11315,100,NA,50,8.34,9.2,1.78,140,199,10,NA,NA,NA
NLA12_OK-101,2012-09-11,34.95361555,-96.71815923,4280,4.37,15.1,1360,1190,86,3.67,NA,41.7,184,14,51.3,0.08462,100,NA,50,8.19,10.5,2.59,168,214,12,NA,NA,NA
NLA12_OK-102,2012-09-04,35.19672054,-98.48298246,1630,6.04,40.5,495,2120,128,10.4,NA,29.8,11.5,1,22.1,0.35011,100,NA,50,8.45,6.05,0.869,28.5,108,12,NA,NA,NA
NLA12_OK-103,2012-07-02,36.15061114,-96.43967025,2540,1.82,19.4,1461,1310,105,6.94,NA,49.4,288,40,13.7,0.10387,100,NA,260,7.97,5.88,2,221,80.4,10,NA,NA,NA
NLA12_OK-104,2012-06-19,36.38379515,-96.26625326,1350,4.55,4.28,274,560,5,3.42,NA,25.3,30.6,23,7.51,0.12911,100,NA,100,7.73,2.01,3.91,29.6,14.4,10,NA,NA,NA
NLA12_OK-105,2012-07-09,35.49939033,-97.67805883,3860,3.63,33.9,1160,1110,344,51.1,NA,75.2,152,56,34.9,0.14166,100,NA,50,8.12,9.16,9.54,119,221,71,NA,NA,NA
NLA12_OK-106,2012-07-09,36.11465874,-98.59889361,2830,2.77,26.8,1680,970,71,27.4,NA,94.7,224,42,50.1,0.20405,100,NA,50,7.98,8.62,21.1,181,367,38,NA,NA,NA
NLA12_OK-107,2012-08-14,35.75411523,-94.91494418,1210,2.4,10.3,168,620,5,2.5,NA,22,10,12,1.82,0.15469,100,NA,80,8.19,2.75,0.429,6.15,12.2,10,NA,NA,NA
NLA12_OK-108,2012-06-11,35.52319529,-96.31116548,1280,5.61,4.56,229,560,5,3.24,NA,18.8,19.1,22,5.97,0.12229,100,NA,50,7.44,3.39,1.6,14.4,15.4,10,NA,NA,NA
NLA12_OK-109,2012-06-20,36.70544343,-96.4191085,2260,3.88,6.77,263,690,30,20.3,NA,41,10,47,6.56,0.08922,100,NA,50,7.82,1.5,6.95,12.5,15.2,16,NA,NA,NA
NLA12_OK-117,2012-07-10,35.52878479,-98.02611684,3290,8.27,109,944,3280,490,73.8,NA,74.5,68.6,56,26.6,0.28341,100,NA,50,8.43,10.8,11.5,82.6,230,102,NA,NA,NA
NLA12_OK-118,2012-05-23,35.17438787,-99.07748881,3660,9.43,0.65,585,1710,190,19.4,NA,43.1,15.6,73,26,0.03939,160,NA,240,7.76,7.64,2.22,34.6,91.5,20,NA,NA,NA
NLA12_OK-119,2012-07-24,34.28477821,-97.17097192,1850,5.74,38.8,252,1180,17,11.7,NA,28.2,10,27,6.5,0.09478,100,NA,50,7.92,3.19,5.78,8.2,19.8,11,NA,NA,NA
NLA12_OK-120,2012-06-19,36.82300133,-96.04758798,1340,6.64,11.4,179,650,30,7.35,NA,24.1,10,40,4.99,0.15018,100,NA,50,7.11,1.66,3.52,10.2,10.8,10,NA,NA,NA
NLA12_OK-121,2012-06-11,35.99293158,-96.87367696,2500,7.33,8.68,344,1090,119,68.2,NA,30.6,12.7,214,14,0.18032,100,NA,130,7.56,6.09,10.5,15.9,22.9,40,NA,NA,NA
NLA12_OK-122,2012-05-21,34.37372835,-98.33928249,3190,6.78,15.6,524,1050,67,43.5,NA,45.4,28.6,95,16.3,0.14528,100,NA,50,8.06,7.86,3.34,38.2,64.3,32,NA,NA,NA
NLA12_OK-132,2012-08-07,34.72904176,-97.77302237,2400,8.42,3.76,339,870,5,7.27,NA,17.9,31.9,23,21.2,0.07578,100,NA,50,8.38,4.65,4.43,18.4,10,10,NA,NA,NA
NLA12_OK-133,2012-09-04,36.38726912,-96.8232291,2860,9.38,71.1,379,2190,142,16.2,NA,34.6,29,40,12.1,0.10827,100,NA,50,7.72,5.47,12,18.9,10,25,NA,NA,NA
NLA12_OK-134,2012-06-18,36.93107268,-96.1029813,2620,4.88,13.4,286,950,87,78.6,NA,47.1,10,172,6.5,0.10889,100,NA,120,8.16,1.77,5.49,9.3,13.5,63,NA,NA,NA
NLA12_OK-135,2012-06-11,35.41220255,-95.92927589,476,6.11,6.41,94.9,1630,150,121,NA,6.74,4.4,724,2.35,0.11213,100,NA,440,6.82,3.02,11.5,4.83,6,25,NA,NA,NA
NLA12_OK-285,2012-09-10,34.67080796,-96.65199926,3640,10.8,21.7,399,1290,32,5.29,NA,41,10,18,20.2,0.07148,100,NA,50,7.58,5,6.4,8.64,28.8,10,NA,NA,NA
NLA12_OK-286,2012-09-05,36.39702172,-97.27510708,3540,16.7,191,648,6940,2150,48.6,NA,33.8,81.1,115,16.7,1.1225,440,NA,50,7.42,6.17,16.8,63.8,27.6,52.5,NA,NA,NA
NLA12_OK-288,2012-08-01,34.22797787,-96.41805312,715,8.31,3.06,105,810,7,1.37,NA,9.63,10,27,3.82,0.15856,100,NA,50,8.36,2.394,1.55,4.51,10,39,NA,NA,NA
NLA12_OK-291,2012-06-12,35.45432098,-94.98689489,2870,8.06,50.3,309,1650,188,16.4,NA,37.7,10,34,9.76,0.11069,100,NA,50,7.69,4,6.08,6.99,10,23,NA,NA,NA
NLA12_OK-292,2012-08-08,34.6436102,-97.85282397,2010,12,91.1,959,2850,209,38.2,NA,63.7,29.3,44,53.5,0.11584,100,NA,50,7.46,9.57,12.6,43.3,354,77.1,NA,NA,NA
NLA12_OK-293,2012-05-29,35.44629551,-99.28949259,5390,18.9,74.2,587,2800,834,33.8,NA,28.4,24.7,53,40.3,1.09731,100,NA,50,8.78,12.8,9.57,40.9,41.8,28,NA,NA,NA
NLA12_OK-296,2012-07-16,35.17758601,-96.36676849,2330,15.6,93.6,284,3140,327,21.6,NA,18.1,14.4,60,8.53,0.13292,100,NA,50,8.53,14.1,3.65,17.2,10,26,NA,NA,NA
NLA12_OK-299,2012-07-18,35.15514114,-94.98833478,2830,3.52,2.48,593,470,5,1.6,NA,14.6,10,20,33,0.12039,100,NA,50,8.58,2.61,2.71,63,174,10,NA,NA,NA
NLA12_OK-299,2012-09-12,35.15514114,-94.98833478,3370,4.11,5.18,650,710,12,2.16,NA,19.7,10,12,36.8,0.16824,100,NA,50,8,3.03,5.13,65.3,160,10,NA,NA,NA
NLA12_OK-302,2012-07-11,36.66779936,-96.99672664,2470,7.24,4.42,272,850,24,2.78,NA,22.3,10,27,11.3,0.08117,100,NA,50,8.09,3.66,0.82,27.1,14.4,10,NA,NA,NA
NLA12_OK-306,2012-07-23,35.83096575,-97.27012902,3190,7.98,2.32,440,570,5,3.26,NA,20.7,37.7,20,26.4,0.08618,100,NA,50,8.12,3.27,4.56,23.8,14.4,12,NA,NA,NA
NLA12_OK-311,2012-09-11,34.97670154,-95.3476266,376,6.68,13.8,56.6,790,19,3.94,NA,3.49,3.3,23,2.26,0.13667,100,NA,50,6.48,1.1,6.78,3.66,3.2,10,NA,NA,NA
NLA12_OK-R01,2012-05-22,34.49007432,-96.98402642,3050,5.37,11.77142857,359,594,28,4.59,0,65.36,11.117,7,4.605,0.12917,7.6,0,19,8.37,3.124,1.73,7.747,27.458,NA,NA,NA,NA
NLA12_OK-R09,2012-05-23,34.51995876,-97.81886031,4186,6.91,17.44,465,838,46,9,3,27.4,17.803,5,35.91,0.08941,7.7,0,0,8.69,6.138,2.403,21.14,23.267,NA,NA,NA,NA
NLA12_OR-101,2012-06-26,42.77430894,-118.4442146,6056,10.66,6.492957746,542,839,332,33.64,27,29.41,5.315,26,26.64,0.07648,74,0,4,8.76,9.517,34.793,60.6,3.712,NA,NA,NA,NA
