"SITE_ID","VISIT_NO","NAMES","lagoslakeid","INDEX_LAT","INDEX_LON"
"NLA06608-0454",1,"Norton Reservoir; Norton Reservoir;",73599,41.984442,-71.193513
"NLA06608-0456",1,"Lavon Reservoir; Lavon Lake;",419896,33.04358,-96.48106
"NLA06608-0458",1,"Reed Bingham Park Lake; Reed Bingham Lake;",218911,31.166,-83.5428
"NLA06608-0459",1,"George Lake; Lake George;",248123,34.22982,-86.83917
"NLA06608-0462",1,"Loon Lake; Loon Lake;",80615,46.2081,-89.29644
"NLA06608-0463",1,"Susterka Lake; Belleville Lake;",867,42.20758,-83.49424
"NLA06608-0467",1,"Swan Lake; Swan Lake;",4714,43.544167,-89.376111
"NLA06608-0468",1,"Eagle Lake; Eagle Lake;",449898,39.43229,-106.59956
"NLA06608-0469",1,"Starlight Lake; Starlight Lake;",7414,41.909722,-75.3375
"NLA06608-0470",1,"Mirror Lake; Mirror Lake;",5677,43.6214,-71.26046
"NLA06608-0471",1,"Enemy Swim Lake; Enemy Swim Lake;",355465,45.43594,-97.2743
"NLA06608-0472",1,"; Coalgate Reservoir;",401041,34.57438,-96.23355
"NLA06608-0473",1,"High Rock Lake; Tuckertown Reservoir;",158476,35.48824,-80.17745
"NLA06608-0479",1,"; Anderson Lake;",95928,39.91764,-83.0055
"NLA06608-0480",1,"Lake Timberline; Lake Timberline;",28665,37.99544,-90.54288
"NLA06608-0480",2,"Lake Timberline; Lake Timberline;",28665,37.99638,-90.54287
"NLA06608-0483",1,"Amistad Lake; Amistad Reservoir;",447915,29.4725,-101.092222
"NLA06608-0484",1,"; Barrs Chapel Lake;",279993,36.309309,-88.489989
"NLA06608-0488",1,"Bee Creek Lake; Bee Creek Lake;",382319,37.19244,-95.98699
"NLA06608-0489",1,"; Bald Run Reservoir;",145640,38.49206,-78.00654
"NLA06608-0491",1,"; Mud Lake;",3991,41.419444,-85.735833
"NLA06608-0493",1,"Lake Manassas; Manassas;",144101,38.76495,-77.62582
"NLA06608-0494",1,"Pine Mountain Lake; Pine Mountian Lake;",2369,46.8199,-94.53296
"NLA06608-0495",1,"Morrow Point Reservoir; Morrow Point Reservoir;",450193,38.44753,-107.43388
"NLA06608-0496",1,"; ;",322837,48.74963,-108.05573
"NLA06608-0497",1,"Lamont Reservoir; Lamont Reservoir;",455160,42.1074,-111.8159
"NLA06608-0498",1,"Roseland Lake; Roseland Lake;",7088,41.950235,-71.950978
"NLA06608-0500",1,"Gillham Lake; Gillam Lake;",404579,34.21681,-94.23111
"NLA06608-0501",1,"; Alpine Lake;",480825,37.951025,-122.627603
"NLA06608-0502",1,"Squaw Lake; Squaw Lake;",85432,42.82683,-83.74802
"NLA06608-0503",1,"Rehfeldt Slough; Rehfeldt Slough;",NA,43.54712,-97.05899
"NLA06608-0509",1,"Beaver Run Reservoir; Beaver Run Reservoir;",46117,40.48464,-79.55547
"NLA06608-0510",1,"Cavanaugh Lake; Cavanaugh Lake;",316234,48.24885,-98.89687
"NLA06608-0511",1,"; Silver Jack Reservoir;",450213,38.22583,-107.53806
"NLA06608-0512",1,"South Loon Lake; South Loon Lake;",311758,48.92703,-100.305063
"NLA06608-0514",1,"; Raystown Lake;",6756,40.3633,-78.13737
"NLA06608-0515",1,"; Minnow Lake;",339903,46.02727,-98.94226
"NLA06608-0523",1,"Brant Lake; Brant Lake;",114824,43.91713,-96.94082
"NLA06608-0526",1,"Carol, Lake; Becoosin Lake;",35013,47.94874,-91.39296
"NLA06608-0528",1,"Johnson Reservoir; Johnson Lake;",362640,40.69141,-99.84846
"NLA06608-0529",1,"Moses Lake; Moses Lake;",461718,47.120296,-119.340402
"NLA06608-0530",1,"; Oleander Lake;",176993,31.05966,-81.41336
"NLA06608-0531",1,"; ;",339889,46.03355,-99.16807
"NLA06608-0533",1,"Cuba Lake; Cuba Lake;",6419,42.250892,-78.292222
"NLA06608-0537",1,"Glade Creek Reservoir; Glade Creek Reservoir (Lower);",259499,37.6912,-81.0522
"NLA06608-0540",1,"; Elk City Lake;",394055,35.17279,-99.37004
"NLA06608-0541",1,"Lake Anne; Lake Anne;",144054,38.96499,-77.33514
"NLA06608-0542",1,"Buckskin Lake; Buckskin Lake;",1074,45.786427,-88.366111
"NLA06608-0546",1,"Grist Millpond; Grist Millpond;",17315,42.35717,-71.47621
"NLA06608-0547",1,"; Arrowhead Lake;",3176,44.210556,-89.85
"NLA06608-0550",1,"Armington, Lake; Armington Lake;",5909,43.956111,-71.970556
"NLA06608-0555",1,"Little Otter Lake; Little Otter;",2928,41.723611,-85.011667
"NLA06608-0558",1,"; North Mayfield;",97380,46.76229,-96.21452
"NLA06608-0560",1,"Lake Merideth; Lake Meredith;",387457,35.71164,-101.55478
"NLA06608-0561",1,"Lower Payette; Payette Lake;",464873,44.97318,-116.05863
"NLA06608-0562",1,"Flat River Reservoir; Flat River Reservoir;",8333,41.68528,-71.60528
"NLA06608-0562",2,"Flat River Reservoir; Flat River Reservoir;",8333,41.68528,-71.60528
"NLA06608-0564",1,"; Santa Cruz Lake;",447737,35.9771,-105.91781
"NLA06608-0565",1,"Vasona Reservoir; Vasona Reservoir;",481047,37.244935,-121.967613
"NLA06608-0569",1,"Willow Creek Reservoir; Willow Creek Reservoir;",454810,34.605233,-112.438524
"NLA06608-0570",1,"Cooney Reservoir; Cooney Reservoir;",326008,45.44818,-109.2029
"NLA06608-0579",1,"Alkaline Lake; Alkaline Lake;",337268,46.83281,-99.76491
"NLA06608-0580",1,"John W Flannagan Reservoir; Flanagan Reservoir;",259603,37.21933,-82.36935
"NLA06608-0581",1,"Magic Reservoir; Magic Reservoir;",463021,43.28911,-114.37982
"NLA06608-0582",1,"Union Pond; Union Pond;",7140,41.80082,-72.52813
"NLA06608-0583",1,"Blue Lake; Blue Lake;",296283,31.20728,-91.548056
"NLA06608-0585",1,"S Line Reservoir; S. Line Reservoir;",457389,39.48382,-118.72084
"NLA06608-0587",1,"Bass Lake; Bass Lake;",277247,41.228889,-86.585278
"NLA06608-0587",2,"Bass Lake; Bass Lake;",277247,41.228889,-86.585556
"NLA06608-0588",1,"; ;",367833,39.3334,-97.37382
"NLA06608-0590",1,"Haskell Lake; Haskell Lake;",105413,45.908911,-89.917723
"NLA06608-0591",1,"Allatoona Lake; Lake Allatoona;",243039,34.13802,-84.63835
"NLA06608-0593",1,"; Lake Louise;",472380,48.708403,-122.327729
"NLA06608-0594",1,"; Banks Lake;",172102,32.37764,-82.06459
"NLA06608-0595",1,"; Mutske;",340630,45.81218,-99.7673
"NLA06608-0596",1,"; West Twin Lake;",376135,39.08167,-106.36543
"NLA06608-0597",1,"Lake Lowell (Deer Flat Reservoir); Lake Lowell;",464604,43.5494,-116.65942
"NLA06608-0599",1,"Somerville Lake; Lake Somerville;",433888,30.310504,-96.573527
"NLA06608-0606",1,"Schnur Lake; Schnur Lake;",4628,45.974444,-90.508889
"NLA06608-0608",1,"; ;",13008,36.58794,-89.26077
"NLA06608-0609",1,"Thonotosassa, Lake; Lake Thonotosass;",NA,28.276619,-82.276619
"NLA06608-0610",1,"Long Pond; Long Pond;",6141,42.695833,-71.369167
"NLA06608-0614",1,"; Cooper Creek Reservoir;",469458,43.3787,-123.265973
"NLA06608-0616",1,"McGill Lake; McGill;",379555,36.7247,-98.88783
"NLA06608-0617",1,"Upper Lake Mary; Upper Lake Mary;",453963,35.06931,-111.52176
"NLA06608-0618",1,"Gantt Lake; Gantt Reservoir;",233339,31.44377,-86.44398
"NLA06608-0619",1,"Campbell Lake; Campbell Lake;",54317,42.32338,-85.46559
"NLA06608-0622",1,"Victoria, Lake; Lake Victoria;",3113,45.87162,-95.34465
"NLA06608-0623",1,"; Mogadore Reservoir;",258735,41.058545,-81.353517
"NLA06608-0624",1,"; Lake Pana;",49619,39.366944,-89.021111
"NLA06608-0625",1,"; Van Patten Lake;",465004,44.95548,-118.18523
"NLA06608-0627",1,"Berry Lake; Berry Lake;",4785,44.890278,-88.474444
"NLA06608-0628",1,"Lake Isabel; Lake Isabel;",386909,35.75246,-105.14289
"NLA06608-0630",1,"Dewey Lake; Dewey Lake;",101839,46.301288,-87.780435
"NLA06608-0632",1,"; La Cygnes Lake;",131190,38.35368,-94.65656
"NLA06608-0634",1,"; ;",311228,47.92519,-101.2276
"NLA06608-0635",1,"; Lonetree Reservoir;",360271,40.33806,-105.12444
"NLA06608-0637",1,"; Strawberry Reservoir;",452712,40.194954,-111.135446
"NLA06608-0641",1,"Bayley Lake; Bayley;",462184,48.419643,-117.661904
"NLA06608-0648",1,"Clear Lake; Clear Lake;",365980,42.26692,-99.24557
"NLA06608-0649",1,"Lake Alpine; Lake Alpine;",478580,38.47703,-119.99901
"NLA06608-0650",1,"; Henry's Lake;",463942,44.65147,-111.40522
"NLA06608-0651",1,"Lake Purdy; Lake Purdy;",239134,33.46999,-86.64647
"NLA06608-0654",1,"McLeod Lake; McLeod Lake;",1462,45.986944,-89.350278
"NLA06608-0657",1,"Hudson Pond; HUDSON POND;",25821,46.16891,-68.99674
"NLA06608-0658",1,"; Clear Lake;",470228,44.02131,-124.07939
"NLA06608-0659",1,"Whitman Lake; Whitman Lake;",315976,48.18666,-98.06021
"NLA06608-0660",1,"; Strakis Lake;",NA,39.7275,-86.219444
"NLA06608-0661",1,"; Lackawanna Lake;",6978,41.559521,-75.709357
"NLA06608-0662",1,"Back Lake; Back Lake;",6323,45.07871,-71.34666
"NLA06608-0663",1,"; ;",356411,44.92871,-97.44171
"NLA06608-0665",1,"Mott Lake; Mott Lake;",155732,35.05627,-79.20686
"NLA06608-0671",1,"; Twin Lakes;",452839,40.690895,-110.384465
"NLA06608-0672",1,"Horseshoe Lake; Horseshoe Lake;",7439,38.70285,-90.08755
"NLA06608-0674",1,"Plainfield Pond; Plainfield Pond;",49,42.541291,-72.955895
"NLA06608-0677",1,"; Mann Lake;",472859,42.7715,-118.44643
"NLA06608-0678",1,"; Hosmer Lake;",466904,43.95705,-121.78426
"NLA06608-0679",1,"Nokomis, Lake; Lake Nokomis;",1764,44.90727,-93.24226
"NLA06608-0681",1,"; Hulls Lake;",259075,38.82184,-80.59088
"NLA06608-0686",1,"Fanny Lake; Fanny Lake;",349,45.99222,-95.6881
"NLA06608-0687",1,"; Big Battlement Lake;",450105,38.99624,-108.05119
"NLA06608-0690",1,"Slattersville Reservoir; Slatersville;",7460,41.993333,-71.595
"NLA06608-0690",2,"Slattersville Reservoir; Slatersville;",7460,41.992388,-71.595806
"NLA06608-0692",1,"; ;",362241,40.67318,-99.05376
"NLA06608-0693",1,"Kerckhoff Lake; Kerckhoff Lake;",478723,37.151057,-119.50668
"NLA06608-0696",1,"; ;",397732,34.94592,-97.47583
"NLA06608-0707",1,"; ;",NA,46.89341,-99.41194
"NLA06608-0709",1,"Trout Lake; Trout Lake;",190092,28.866506,-81.682184
"NLA06608-0710",1,"Dicks Pond; Dick's Pond;",126901,41.7605,-70.65673
"NLA06608-0711",1,"Bundick Lake; Bunkick Lake;",303902,30.73488,-93.09981
"NLA06608-0712",1,"; Diamond M Ranch Lake;",429714,32.02876,-97.62441
"NLA06608-0713",1,"Boca Reservoir; Boca Reservoir;",456953,39.40273,-120.09779
"NLA06608-0715",1,"Button Rock Reservoir; Button Rock Reservoir;",360568,40.2166,-105.3728
"NLA06608-0717",1,"Silver Lake; Silver Lake Dover;",141798,39.17421,-75.52965
"NLA06608-0718",1,"White Lake; White Lake;",341798,46.4778,-103.21297
"NLA06608-0720",1,"; Keith Sebelius Lake;",367583,39.80416,-99.93774
"NLA06608-0721",1,"; Swofford Pond;",467585,46.498638,-122.405086
"NLA06608-0723",1,"Shell Lake; Shell Lake;",349276,42.91971,-102.0374
"NLA06608-0724",1,"; Tipton Lakes;",NA,39.195,-85.991111
"NLA06608-0726",1,"; Upper Dan Forth Ponds;",6016,43.836111,-71.095
"NLA06608-0727",1,"Isabella, Lake; Lake Isabella;",355124,45.63634,-97.34223
"NLA06608-0731",1,"Harper Lake; Harper Lake;",NA,41.338889,-85.606111
"NLA06608-0733",1,"Upper Pahranagat Lake; Upper Pahranagat Lake;",453659,37.29947,-115.12642
"NLA06608-0734",1,"Mud Lake; Mud Lake;",71691,47.132055,-88.312896
"NLA06608-0738",1,"Island Pond; Island Pond;",5949,43.18092,-72.0657
"NLA06608-0743",1,"Long Lake; Long Lake;",1876,45.29316,-93.84553
"NLA06608-0744",1,"; ;",384000,37.50731,-96.23015
"NLA06608-0749",1,"Wrights Pond; Wrights Pond;",146929,38.21799,-77.66867
"NLA06608-0751",1,"; Ocoee Lake;",273531,35.098115,-84.605903
"NLA06608-0753",1,"Cassadaga Lake; Cassadaga Lake;",6879,42.34549,-79.31806
"NLA06608-0754",1,"Wallum Lake; Wallum Lake;",7961,42.015,-71.768333
"NLA06608-0755",1,"; ;",340558,45.17164,-100.06395
"NLA06608-0756",1,"Lake Duncan; Lake Duncan;",398428,34.51999,-97.81643
"NLA06608-0759",1,"Okamanpeedan Lake; Okamanpeedan;",5581,43.52324,-94.56944
"NLA06608-0761",1,"Orange Reservoir; Orange Reservoir;",87361,40.76176,-74.285302
"NLA06608-0762",1,"Cottonwood Lake; Cottonwood Lake;",343076,47.61478,-100.83143
"NLA06608-0764",1,"Ogallala Lake; Ogallala Lake;",358232,41.21711,-101.66532
"NLA06608-0765",1,"Stoughton Lake; Stoughton Lake;",7086,40.161464,-79.051693
"NLA06608-0766",1,"Spiritwood Lake; Spiritwood Lake;",350988,47.07293,-98.58292
"NLA06608-0769",1,"Cave Lake; Cave Lake;",457597,47.46845,-116.60624
"NLA06608-0770",1,"; Tempe Lakes;",454869,33.376389,-111.920556
"NLA06608-0771",1,"Lookout Lake; Lookout Lake;",35698,46.43556,-93.95258
"NLA06608-0775",1,"; Soil Conservation Service Site 5 Reservoir;",436489,31.777222,-99.486389
"NLA06608-0779",1,"; Lake Eli;",354974,43.73625,-97.61163
"NLA06608-0781",1,"Lake Tranquility; Lake Tranquility;",NA,40.953652,-74.783611
"NLA06608-0782",1,"Snuff Lake; Vesper Lake;",51836,47.978333,-90.753611
"NLA06608-0783",1,"Lake Loramie; Lake Lorraine;",3002,40.37969,-84.32757
"NLA06608-0785",1,"; Red Rock Lake;",460616,46.872905,-119.576823
"NLA06608-0792",1,"Lake Lewisville; Lake Lewisville;",420755,33.086667,-96.980556
"NLA06608-0793",1,"Flat Top Lake; Flat Top Lake;",259445,37.6243,-81.10471
"NLA06608-0794",1,"Fremont Lake; Freemont Lake;",450977,42.93461,-109.82038
"NLA06608-0794",2,"Fremont Lake; Freemont Lake;",450977,42.93478,-109.82025
"NLA06608-0797",1,"Bassett Lake; Bassett Lake;",457589,39.46749,-114.85873
"NLA06608-0802",1,"Wallace Pond; Wallace Pond;",122399,42.703063,-71.92459
"NLA06608-0804",1,"Pennyrile Lake; Pennyrile Lake;",272061,37.070096,-87.662877
"NLA06608-0805",1,"Beardsley Pond; Beardsley Pond;",6590,41.89722,-73.44657
"NLA06608-0806",1,"Marshfield Pond; Turtlehead Pond;",5364,44.32551,-72.32979
"NLA06608-0807",1,"Lynn Lake; Lynn Lake;",350080,45.45215,-97.66769
"NLA06608-0808",1,"; Pennock;",65328,37.80588,-94.2084
"NLA06608-0809",1,"Fools Hollow Lake; Fools Hollow Lake;",453945,34.274141,-110.073277
"NLA06608-0811",1,"Johnson Lake; Johnson Lake;",NA,41.585833,-84.937222
"NLA06608-0812",1,"; Lake Warren Hood;",NA,31.892222,-90.601667
"NLA06608-0815",1,"McMath Millpond; McMath Millpond;",230217,32.07138,-84.29266
"NLA06608-0820",1,"Burgess Falls Lake; Burgess Falls Lake;",269036,36.042112,-85.590129
"NLA06608-0823",1,"; Half Moon Lake;",4862,45.489444,-92.411944
"NLA06608-0824",1,"Bluestem Lake; Bluestem Lake;",386238,36.70026,-96.41072
"NLA06608-0825",1,"Newcastle Reservoir; Newcastle Reservoir;",456685,37.650253,-113.523849
"NLA06608-0827",1,"Waneka Reservoir; Waneka Reservoir;",360347,39.9942,-105.11185
"NLA06608-0828",1,"; Eagle Lake;",NA,33.13902,-90.357222
"NLA06608-0830",1,"; Unnamed Lake;",NA,47.31447,-99.4093
"NLA06608-0831",1,"; Table Rock Reservoir;",165188,35.06348,-82.68158
"NLA06608-0833",1,"Glenns Lake; Glenns Lake;",317001,48.91312,-113.77982
"NLA06608-0834",1,"Saguaro Lake; Saguaro Lake;",454700,33.567545,-111.5243
"NLA06608-0836",1,"Ganado Lake; Ganado Lake;",454013,35.737293,-109.519489
"NLA06608-0837",1,"; Carey Lake;",463835,43.3293,-113.92731
"NLA06608-0842",1,"Heart Lake; Heart Lake;",325337,44.98268,-109.53908
"NLA06608-0843",1,"Ski Lake; Ski Lake;",247376,33.28831,-87.14195
"NLA06608-0847",1,"Lake Saint Marys (Grand Lake); Grand Lake St. Marys;",3452,40.526946,-84.491853
"NLA06608-0849",1,"Ozette Lake; Ozette Lake;",469580,48.099589,-124.620716
"NLA06608-0850",1,"Rockport Lake; Rockport Reservoir;",455788,40.777448,-111.398528
"NLA06608-0851",1,"Eureka Lake; Eureka Lake;",340659,45.77193,-99.64058
"NLA06608-0856",1,"; Jean Neustadt;",396235,34.2863,-97.16771
"NLA06608-0857",1,"Lake Townsend; Lake Townsend;",154409,36.18034,-79.75465
"NLA06608-0859",1,"Tichigan Lake; Tichigan Lake;",4734,42.814444,-88.208889
"NLA06608-0860",1,"; Coralville Lake;",4819,41.72711,-91.52882
"NLA06608-0860",2,"; Coralville Lake;",4819,41.72683,-91.52898
"NLA06608-0862",1,"Fox Lake; Fox Lake;",3876,46.139722,-90.210833
"NLA06608-0863",1,"Atwood Lake; Atwood Lake;",543,40.542123,-81.251349
"NLA06608-0864",1,"Neegronda Reservoir; Neegronda Reservoir;",376372,38.30605,-102.75341
"NLA06608-0865",1,"Crystal Lake; Crystal Lake;",207559,28.026103,-81.909803
"NLA06608-0868",1,"Cap Mauzy Lake; Cap Mauzy Lake;",33570,37.618834,-87.85663
"NLA06608-0869",1,"Lake Greeley; Lake Greeley;",NA,41.4097,-75.023889
"NLA06608-0870",1,"; Smith Reservoir;",468918,44.3191,-122.0459
"NLA06608-0871",1,"Dry Wood Lake; South Dry Wood Lake;",31630,45.39281,-96.09129
"NLA06608-0872",1,"Santa Fe Lake; Santa Fe Lake;",378183,37.7091,-97.05396
"NLA06608-0873",1,"Soldier Annex Lake; Soldiers Annex;",453902,34.78642,-111.229307
"NLA06608-0874",1,"; Martin Lake;",96780,43.49967,-86.02459
"NLA06608-0875",1,"Pine Lake; Pine Lake;",130838,42.42488,-84.9381
"NLA06608-0877",1,"; Imperial Rerservoir;",454077,33.400097,-114.725042
"NLA06608-0878",1,"West Leaf Lake; West Leaf Lake;",43198,46.4094,-95.481
"NLA06608-0880",1,"O'Brien Reservoir Number 1; O'Brien Reservoir Number 1;",367582,39.61905,-102.18572
"NLA06608-0881",1,"; Phillips Reservoir;",464221,44.68113,-118.0366
"NLA06608-0885",1,"Lee Lake; Corona Lake;",482364,33.749299,-117.444273
"NLA06608-0889",1,"Willow Creek Reservoir; Willow Creek Reservoir;",456843,41.22545,-116.53353
"NLA06608-0890",1,"Aspen Lake; Aspen Lake;",918,48.04261,-90.41644
"NLA06608-0891",1,"Oliver Reservoir; Oliver Reservoir;",361261,41.22425,-103.81831
"NLA06608-0893",1,"; Leesville Lake;",2297,40.47058,-81.19069
"NLA06608-0895",1,"Lyman Lake; Lyman Lake;",453856,34.36017,-109.36459
"NLA06608-0899",1,"; ;",344242,46.63779,-99.42191
"NLA06608-0900",1,"Forbes Lake; Forbes Lake;",6970,38.71383,-88.75232
"NLA06608-0904",1,"Browns Lake; Browns Lake;",116962,42.30828,-96.3265
"NLA06608-0905",1,"Marlette Lake; Marlette Lake;",457035,39.17345,-119.90142
"NLA06608-0906",1,"; Phelps Lake;",463295,43.64877,-110.79834
"NLA06608-0913",1,"Soper Pond; Soper Pond;",84101,46.374231,-69.227831
"NLA06608-0914",1,"Peaked Mountain Pond; Peaked Mountian Pond;",11172,44.769516,-67.698853
"NLA06608-0915",1,"; ;",133345,47.57877,-96.23605
"NLA06608-0916",1,"Cripple Creek Number 2 Reservoir; Cripple Creek #2;",376076,38.78965,-105.10826
"NLA06608-0918",1,"Little Big Wood Pond; Little Big Wood Pond;",7712,45.635666,-70.364321
"NLA06608-0921",1,"Wakefield Pond Number One; Falls Lake;",152064,35.96276,-78.59805
"NLA06608-0922",1,"De Smet, Lake; Lake De Smet;",328427,44.46943,-106.74792
"NLA06608-0924",1,"; McKeel Lake;",349099,42.533741,-100.592174
"NLA06608-0925",1,"Lake Mead; Lake Mead;",453751,36.03976,-114.76531
"NLA06608-0926",1,"Atkins Lake; Atkins Lake;",5050,46.277778,-91.038333
"NLA06608-0927",1,"Pelican Lake; Pelican Lake;",452798,40.198295,-109.685417
"NLA06608-0929",1,"Georgetown Reservoir; Georgetown Lake;",460184,46.20724,-113.27714
"NLA06608-0930",1,"Winnisquam Lake; Winnisquam Lake;",5592,43.541667,-71.509639
"NLA06608-0933",1,"; Beulah Reservoir;",464740,43.92406,-118.15899
"NLA06608-0934",1,"Waldo Lake; Waldo Lake;",467966,43.74144,-122.05994
"NLA06608-0935",1,"Fish Lake; Fish Lake;",23286,44.64938,-93.45957
"NLA06608-0938",1,"Muskegon Lake; Muskegon Lake;",1222,43.23555,-86.30259
"NLA06608-0940",1,"Winters Creek Lake; Winters Creek Lake;",359458,41.96004,-103.52733
"NLA06608-0942",1,"Long Lake; Long Lake;",100096,47.07516,-94.6009
"NLA06608-0943",1,"Blue Ridge Lake; Blue Ridge Lake;",273707,34.86703,-84.26765
"NLA06608-0944",1,"West Alkali Reservoir; West Alkali Reservoir;",322940,48.20211,-108.07671
"NLA06608-0946",1,"Knowlton Pond; Knowlton Pond;",6698,41.83448,-72.19286
"NLA06608-0950",1,"Boysen Reservoir; Boysen Reservoir;",326930,43.383333,-108.166944
"NLA06608-0955",1,"Granite Springs Reservoir; Granite Springs Reservoir;",360861,41.17534,-105.22408
"NLA06608-0957",1,"; Upper Dog Run;",258970,39.30167,-80.56005
"NLA06608-0958",1,"Long Lake; Long Lake (Main Bay);",102137,47.59441,-93.3963
"NLA06608-0961",1,"Blue Lake; Blue Lake;",460181,47.49271,-116.68805
"NLA06608-0962",1,"Porcupine Reservoir; Porcupine Reservoir;",455025,41.51906,-111.74258
"NLA06608-0967",1,"; Lake Wanalain;",NA,43.80112,-99.23304
"NLA06608-0968",1,"Clear Lake; Little Clear Lake;",104389,42.73259,-94.90033
"NLA06608-0970",1,"Willow Lake; Willow Lake;",450463,42.99297,-109.87957
"NLA06608-0971",1,"Prairie Creek Reservoir; Prairie Creek;",NA,40.150833,-85.294722
"NLA06608-0972",1,"Lake Rolla; Lake Rolla;",389429,35.52937,-98.02668
"NLA06608-0974",1,"Fence Lake; Fence Lake;",129844,46.478267,-88.186406
"NLA06608-0979",1,"Stockdale Lake; Stockade;",337055,43.769444,-103.511389
"NLA06608-0980",1,"; Sugar Creek Lake;",7305,37.39122,-88.68845
"NLA06608-0982",1,"Miles Pond; Miles Pond;",5542,44.447222,-71.813333
"NLA06608-0984",1,"; Whitegrass-Waterhole Creeks Site 9 Reservoir;",NA,33.88432,-94.93949
"NLA06608-0986",1,"Hennington Lake; Lake Hennington;",250466,31.30184,-89.438889
"NLA06608-0987",1,"Fish Lake; Fish Lake;",NA,41.586667,-85.673889
"NLA06608-0989",1,"Wheelers Pond; Wheeler's Pond;",150029,37.11942,-77.62923
"NLA06608-0990",1,"Crow Wing Lake; Crow Wing;",3692,46.2368,-94.33987
"NLA06608-0993",1,"; Little Simer Pond;",119574,44.15635,-74.44176
"NLA06608-0994",1,"Highland Lake; Highland Lake;",5610,43.12967,-72.07951
"NLA06608-0996",1,"; Lewis Lake;",386857,36.47708,-104.89674
"NLA06608-0997",1,"Beebe Pond; Beebe Lake;",5051,43.73444,-73.18306
"NLA06608-1002",1,"; ;",319503,47.64407,-109.18231
"NLA06608-1003",1,"Round Lake; Round Lake;",3538,42.07967,-86.20646
"NLA06608-1005",1,"; Little River Reservoir;",147518,37.95643,-77.88109
"NLA06608-1006",1,"Helen, Lake; Lake Helen;",339912,47.23414,-100.050689
"NLA06608-1007",1,"Lake Waynoka; Lake Waynoka;",44125,38.93536,-83.78727
"NLA06608-1008",1,"Eureka Reservoir; Eureka Reservoir;",318415,47.87959,-112.30152
"NLA06608-1010",1,"Lake Zoar; Lake Zoar;",7429,41.41027,-73.19414
"NLA06608-1012",1,"; Reeder Lake;",133274,40.39061,-93.85372
"NLA06608-1014",1,"Chemung, Lake; Lake Chemung;",909,42.58522,-83.85224
"NLA06608-1015",1,"; Five Island Lake;",5329,43.11939,-94.6789
"NLA06608-1016",1,"; Little Deep Fork Creek Site 10 Reservoir;",389581,35.8724,-96.55578
"NLA06608-1018",1,"Richey Lake; Richey Lake;",NA,47.670556,-90.991389
"NLA06608-1022",1,"; ;",349808,47.13685,-99.05976
"NLA06608-1024",1,"; Fayant Lake;",311079,48.895278,-99.713333
"NLA06608-1034",1,"Mill Lake; Mill Lake;",72832,42.74526,-83.31105
"NLA06608-1035",1,"; Ingham Lake;",5027,43.31639,-94.70028
"NLA06608-1036",1,"; Lake View Lake;",372572,39.01119,-95.2952
"NLA06608-1037",1,"Swimming River Reservoir; Swimming River Reservoir;",118218,40.316,-74.12
"NLA06608-1038",1,"; August Lake;",NA,47.771944,-91.608611
"NLA06608-1039",1,"Kelley Lake; Kelly Lake;",224016,33.29363,-84.47645
"NLA06608-1041",1,"Grimes Lake; Grimes;",461572,47.728793,-119.591127
"NLA06608-1044",1,"White Lake (historical); Pickwick Lake;",274828,34.870467,-87.951964
